"drug","drug_concept_id","key","total_score","max_score","gene_count","genes","sources","approved"
"STREPTOZOCIN","rxcui:10114","STREPTOZOCIN|rxcui:10114",0.41940377505554,0.206339124738678,3,"SST;SSTR1;TGFB1","NCI",TRUE
"ASPIRIN","rxcui:1191","ASPIRIN|rxcui:1191",0.277711740802248,0.167588438391286,3,"SST;TGFB1;TNFRSF11A","NCI;PharmGKB",TRUE
"MERCAPTOPURINE","rxcui:103","MERCAPTOPURINE|rxcui:103",0.242748342505148,0.165726344631383,3,"TDP1;TPMT;UGT1A1","CGI;DTC;FDA;PharmGKB",TRUE
"CURCUMIN","rxcui:2955","CURCUMIN|rxcui:2955",0.217832444253477,0.1977416612079,3,"SMAD2;SMAD3;TOP1","DTC",TRUE
"ESTRADIOL VALERATE","rxcui:24395","ESTRADIOL VALERATE|rxcui:24395",0.216600686812221,0.148095882436555,3,"SERPINC1;TAT;TGFB1","FDA;NCI",TRUE
"GENISTEIN","rxcui:25696","GENISTEIN|rxcui:25696",0.158380260971433,0.120008732319277,3,"SMAD3;TAT;TGFB1","NCI",TRUE
"SORAFENIB","rxcui:495881","SORAFENIB|rxcui:495881",0.0989812423388856,0.0513901216330292,3,"SRPK1;TNF;VEGFA","CGI;DTC;MyCancerGenomeClinicalTrial;PharmGKB",TRUE
"CLOZAPINE","rxcui:2626","CLOZAPINE|rxcui:2626",0.0697382992544747,0.0403637617723342,3,"SERPINA3;SRC;UGT1A1","GuideToPharmacology;NCI;PharmGKB",TRUE
"DEXAMETHASONE","rxcui:3264","DEXAMETHASONE|rxcui:3264",0.0592479172027889,0.0307081167993444,3,"SMAD3;UGT1A1;VEGFA","NCI;PharmGKB",TRUE
"METHYLENE BLUE ANHYDROUS","rxcui:2198975","METHYLENE BLUE ANHYDROUS|rxcui:2198975",0.0431234083480426,0.0231297290912209,3,"SMAD3;TDP1;THRB","DTC",TRUE
"DENOSUMAB","rxcui:993449","DENOSUMAB|rxcui:993449",45.9890606352087,43.5031654657379,2,"TNFRSF11A;TNFSF11","ChEMBL;ClearityFoundationClinicalTrial;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"SULODEXIDE","ncit:C152467","SULODEXIDE|ncit:C152467",28.2770575527297,26.1018992794428,2,"SERPINC1;SERPIND1","TdgClinicalTrial;TEND;TTD",TRUE
"NIACINAMIDE","rxcui:7405","NIACINAMIDE|rxcui:7405",9.90072041634036,8.70063309314759,2,"SIRT1;SIRT3","DTC",TRUE
"TINZAPARIN SODIUM","rxcui:104466","TINZAPARIN SODIUM|rxcui:104466",8.28631723156913,7.45768550841222,2,"SERPINC1;SERPIND1","ChEMBL;TdgClinicalTrial;TEND;TTD",TRUE
"ALLOPURINOL","rxcui:519","ALLOPURINOL|rxcui:519",3.56725956819051,3.48025323725903,2,"TRIB2;UGT1A1","PharmGKB",TRUE
"AMIFOSTINE ANHYDROUS","rxcui:1545987","AMIFOSTINE ANHYDROUS|rxcui:1545987",2.96411398597062,2.61018992794428,2,"SMAD2;TGFB1","NCI",TRUE
"PAMIDRONATE","rxcui:11473","PAMIDRONATE|rxcui:11473",2.71188563942262,1.35594281971131,2,"TNFRSF11A;TNFRSF11B","PharmGKB",TRUE
"ZOLEDRONIC ACID ANHYDROUS","rxcui:1546014","ZOLEDRONIC ACID ANHYDROUS|rxcui:1546014",1.98871613557659,0.994358067788296,2,"TNFRSF11A;TNFRSF11B","PharmGKB",TRUE
"TRAMADOL","rxcui:10689","TRAMADOL|rxcui:10689",1.95764244595821,1.08757913664345,2,"SEPTIN3;SULT1A3","PharmGKB",TRUE
"URIDINE","rxcui:11017","URIDINE|rxcui:11017",1.68574766179735,0.870063309314759,2,"TAT;TYMP","NCI;TTD",TRUE
"BEVACIZUMAB","rxcui:253337","BEVACIZUMAB|rxcui:253337",1.50209043023208,1.30509496397214,2,"THBS2;VEGFA","ChEMBL;CIViC;ClearityFoundationClinicalTrial;MyCancerGenome;NCI;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"THONZONIUM BROMIDE","rxcui:221171","THONZONIUM BROMIDE|rxcui:221171",1.39210129490361,1.16008441241968,2,"TMPRSS15;UBE2N","DTC",TRUE
"AZACITIDINE","rxcui:1251","AZACITIDINE|rxcui:1251",1.3107940686183,1.30509496397214,2,"SMAD3;TAGLN","DTC;NCI",TRUE
"ACETAMINOPHEN","rxcui:161","ACETAMINOPHEN|rxcui:161",1.29075326107135,1.00391920305549,2,"SULT1A3;TNFRSF11A","PharmGKB",TRUE
"WARFARIN","rxcui:11289","WARFARIN|rxcui:11289",1.11431778894514,1.0546221931088,2,"STX4;VEGFA","PharmGKB",TRUE
"TETRACYCLINE","rxcui:10395","TETRACYCLINE|rxcui:10395",1.11174756190219,0.725052757762299,2,"SOD1;TAT","DTC;NCI",TRUE
"METHOTREXATE","rxcui:6851","METHOTREXATE|rxcui:6851",1.01243730538445,0.949159973797919,2,"SLAMF1;TAT","NCI",TRUE
"BOSUTINIB","rxcui:1307619","BOSUTINIB|rxcui:1307619",0.924704966421483,0.756576790708486,2,"SRC;STK10","ChEMBL;GuideToPharmacology;TALC;TdgClinicalTrial;TTD",TRUE
"FLUDARABINE","rxcui:24698","FLUDARABINE|rxcui:24698",0.774407748979101,0.767702919983611,2,"SMAD3;SULT2B1","DTC;PharmGKB",TRUE
"ELTROMBOPAG","rxcui:711942","ELTROMBOPAG|rxcui:711942",0.688800119874184,0.36252637888115,2,"SERPINC1;UGT1A1","FDA;PharmGKB",TRUE
"OXYTETRACYCLINE ANHYDROUS","rxcui:1545999","OXYTETRACYCLINE ANHYDROUS|rxcui:1545999",0.678137579318856,0.652547481986069,2,"SOD1;THRB","DTC",TRUE
"PEGASPARGASE","rxcui:34132","PEGASPARGASE|rxcui:34132",0.6711916957571,0.497179033894148,2,"TPMT;UGT1A1","PharmGKB",TRUE
"INOSITOL","rxcui:5833","INOSITOL|rxcui:5833",0.615153719902929,0.497179033894148,2,"TEC;TGFB1","NCI",TRUE
"IDARUBICIN","rxcui:5650","IDARUBICIN|rxcui:5650",0.554452108877052,0.543789568321724,2,"SULT2B1;THRB","DTC;PharmGKB",TRUE
"PANOBINOSTAT","rxcui:1603350","PANOBINOSTAT|rxcui:1603350",0.464096269515954,0.407842176241293,2,"SIRT1;SIRT3","TALC",TRUE
"DICLOFENAC SODIUM","rxcui:203214","DICLOFENAC SODIUM|rxcui:203214",0.45239636356177,0.438687382847777,2,"TARDBP;TNFRSF11A","DTC;PharmGKB",TRUE
"TAMOXIFEN","rxcui:10324","TAMOXIFEN|rxcui:10324",0.428792608762684,0.401567681222196,2,"TFF3;TGFB1","CIViC;NCI",TRUE
"HYDROCORTISONE BUTYRATE","rxcui:103468","HYDROCORTISONE BUTYRATE|rxcui:103468",0.35287071261555,0.310736896183842,2,"SMAD2;TGFB1","NCI",TRUE
"INFLIXIMAB","rxcui:191831","INFLIXIMAB|rxcui:191831",0.313000328310051,0.240570500271362,2,"TLR2;TNF","ChEMBL;PharmGKB;TdgClinicalTrial;TEND;TTD",TRUE
"TOPOTECAN HYDROCHLORIDE","rxcui:266573","TOPOTECAN HYDROCHLORIDE|rxcui:266573",0.312330418728375,0.167319867175915,2,"TOP1;TSG101","ClearityFoundationBiomarkers;ClearityFoundationClinicalTrial;DTC;TdgClinicalTrial;TEND;TTD",TRUE
"THIOGUANINE","rxcui:10485","THIOGUANINE|rxcui:10485",0.305087134435045,0.225990469951885,2,"TPMT;UGT1A1","CGI;FDA;PharmGKB",TRUE
"CETUXIMAB","rxcui:318341","CETUXIMAB|rxcui:318341",0.293940307200932,0.282182694912895,2,"SMAD4;TOP1","CIViC",TRUE
"ALBUTEROL SULFATE","rxcui:142153","ALBUTEROL SULFATE|rxcui:142153",0.230273735070072,0.151534974046112,2,"THRB;VEGFA","PharmGKB",TRUE
"PAZOPANIB","rxcui:714438","PAZOPANIB|rxcui:714438",0.183603230615081,0.114482014383521,2,"UGT1A1;VEGFA","CGI;FDA;PharmGKB",TRUE
"CEFOTAXIME SODIUM","rxcui:203117","CEFOTAXIME SODIUM|rxcui:203117",0.169319565218314,0.112266233459969,2,"TDP1;TNF","DTC;NCI",TRUE
"RALOXIFENE HYDROCHLORIDE","rxcui:166551","RALOXIFENE HYDROCHLORIDE|rxcui:166551",0.146170635964879,0.104407597117771,2,"UBE2N;UGT1A1","DTC;PharmGKB",TRUE
"ISOTRETINOIN","rxcui:6064","ISOTRETINOIN|rxcui:6064",0.142588889799216,0.110601268133232,2,"TGFB1;THRB","DTC;NCI",TRUE
"CYCLOSPORINE","rxcui:3008","CYCLOSPORINE|rxcui:3008",0.14148494939331,0.128580784627797,2,"TNF;TPMT","PharmGKB",TRUE
"DAUNORUBICIN HYDROCHLORIDE","rxcui:81992","DAUNORUBICIN HYDROCHLORIDE|rxcui:81992",0.137196326026597,0.121687176127938,2,"THRB;TSG101","DTC",TRUE
"FLUPHENAZINE HYDROCHLORIDE","rxcui:203207","FLUPHENAZINE HYDROCHLORIDE|rxcui:203207",0.136545820791981,0.0949159973797919,2,"SERPINA3;UBE2N","DTC;GuideToPharmacology",TRUE
"GENTAMICIN","rxcui:1596450","GENTAMICIN|rxcui:1596450",0.134461608573876,0.0856502027217154,2,"TNF;VEGFA","NCI",TRUE
"CHLORHEXIDINE GLUCONATE","rxcui:20791","CHLORHEXIDINE GLUCONATE|rxcui:20791",0.13443459403322,0.10990273380818,2,"TARDBP;UBE2N","DTC",TRUE
"IBRUTINIB","rxcui:1442981","IBRUTINIB|rxcui:1442981",0.116376674707434,0.109671845711944,2,"SMAD3;TEC","DTC;GuideToPharmacology",TRUE
"PERPHENAZINE","rxcui:8076","PERPHENAZINE|rxcui:8076",0.115538771439369,0.0803135362444393,2,"SERPINA3;UBE2N","DTC;GuideToPharmacology",TRUE
"OLANZAPINE","rxcui:61381","OLANZAPINE|rxcui:61381",0.110178179256321,0.0981274409001608,2,"SERPINA3;TPMT","GuideToPharmacology;PharmGKB",TRUE
"DIGITOXIN","rxcui:3403","DIGITOXIN|rxcui:3403",0.103583726551378,0.0915856115068167,2,"SMAD3;STAT3","DTC",TRUE
"SPIRONOLACTONE","rxcui:9997","SPIRONOLACTONE|rxcui:9997",0.102154017578464,0.0701663959124806,2,"THRB;TNF","DTC;NCI",TRUE
"CELECOXIB","rxcui:140587","CELECOXIB|rxcui:140587",0.0813463865650521,0.0519440781680453,2,"STAT3;VEGFA","DTC;PharmGKB",TRUE
"DIPYRIDAMOLE","rxcui:3521","DIPYRIDAMOLE|rxcui:3521",0.080847834979959,0.0717085145039636,2,"THRB;TSG101","DTC",TRUE
"ATORVASTATIN CALCIUM TRIHYDRATE","rxcui:1297766","ATORVASTATIN CALCIUM TRIHYDRATE|rxcui:1297766",0.0780760623607965,0.0474579986898959,2,"TNF;UGT1A1","PharmGKB",TRUE
"THALIDOMIDE","rxcui:10432","THALIDOMIDE|rxcui:10432",0.0721343468432233,0.0455133378891766,2,"TNF;VEGFA","TALC;TdgClinicalTrial;TEND;TTD",TRUE
"DIGOXIN","rxcui:3407","DIGOXIN|rxcui:3407",0.0676899348802753,0.051180194665574,2,"STAT3;TNF","DTC",TRUE
"ERLOTINIB","rxcui:337525","ERLOTINIB|rxcui:337525",0.0499398583152604,0.0266345911014722,2,"SYK;UGT1A1","DTC;PharmGKB",TRUE
"CERLIPONASE ALFA","rxcui:1922436","CERLIPONASE ALFA|rxcui:1922436",156.611395676657,156.611395676657,1,"TPP1","FDA;PharmGKB;TTD",TRUE
"TEZEPELUMAB","rxcui:2587789","TEZEPELUMAB|rxcui:2587789",52.2037985588855,52.2037985588855,1,"TSLP","ChEMBL;TTD",TRUE
"BELIMUMAB","rxcui:1092437","BELIMUMAB|rxcui:1092437",32.6273740993035,32.6273740993035,1,"TNFSF13B","ChEMBL;MyCancerGenome;PharmGKB;TdgClinicalTrial;TTD",TRUE
"TOFERSEN","rxcui:2634995","TOFERSEN|rxcui:2634995",26.1018992794428,26.1018992794428,1,"SOD1","PharmGKB;TdgClinicalTrial",TRUE
"C1 ESTERASE INHIBITOR (RECOMBINANT)","rxcui:1599831","C1 ESTERASE INHIBITOR (RECOMBINANT)|rxcui:1599831",17.4012661862952,17.4012661862952,1,"SERPING1","ChEMBL",TRUE
"C1 ESTERASE INHIBITOR","rxcui:1599832","C1 ESTERASE INHIBITOR|rxcui:1599832",17.4012661862952,17.4012661862952,1,"SERPING1","TdgClinicalTrial;TTD",TRUE
"ZALCITABINE","rxcui:3363","ZALCITABINE|rxcui:3363",17.4012661862952,17.4012661862952,1,"TK2","NCI",TRUE
"EMAPALUMAB","rxcui:2104604","EMAPALUMAB|rxcui:2104604",13.0509496397214,13.0509496397214,1,"SH2D1A","FDA;PharmGKB",TRUE
"ROMOSOZUMAB","rxcui:2123126","ROMOSOZUMAB|rxcui:2123126",13.0509496397214,13.0509496397214,1,"SOST","ChEMBL;TTD",TRUE
"FLOXACILLIN","rxcui:4448","FLOXACILLIN|rxcui:4448",11.6008441241968,11.6008441241968,1,"ST6GAL1","PharmGKB",TRUE
"TICAGRELOR","rxcui:1116632","TICAGRELOR|rxcui:1116632",11.6008441241968,11.6008441241968,1,"SVEP1","PharmGKB",TRUE
"S-ADENOSYLMETHIONINE","rxcui:9504","S-ADENOSYLMETHIONINE|rxcui:9504",7.45768550841222,7.45768550841222,1,"TPMT","PharmGKB",TRUE
"ACENOCOUMAROL","rxcui:154","ACENOCOUMAROL|rxcui:154",6.96050647451807,6.96050647451807,1,"STX4","PharmGKB",TRUE
"CORTICOTROPIN","rxcui:376","CORTICOTROPIN|rxcui:376",6.52547481986069,6.52547481986069,1,"THBS2","NCI",TRUE
"DEFEROXAMINE","rxcui:3131","DEFEROXAMINE|rxcui:3131",6.14162335986889,6.14162335986889,1,"UBE2D1","NCI",TRUE
"PHENPROCOUMON","rxcui:8150","PHENPROCOUMON|rxcui:8150",5.80042206209839,5.80042206209839,1,"STX4","PharmGKB",TRUE
"TOFACITINIB","rxcui:1357536","TOFACITINIB|rxcui:1357536",5.59326413130916,5.59326413130916,1,"STAT5A","DTC",TRUE
"LYSINE","rxcui:6536","LYSINE|rxcui:6536",5.22037985588855,5.22037985588855,1,"SMAD4","CIViC",TRUE
"NORTRIPTYLINE","rxcui:7531","NORTRIPTYLINE|rxcui:7531",4.89410611489552,4.89410611489552,1,"UST","PharmGKB",TRUE
"TAPENTADOL","rxcui:787390","TAPENTADOL|rxcui:787390",4.35031654657379,4.35031654657379,1,"SULT1A3","PharmGKB",TRUE
"ARGIPRESSIN","rxcui:1098","ARGIPRESSIN|rxcui:1098",4.01567681222196,4.01567681222196,1,"THBS4","NCI",TRUE
"ANHYDROUS TACROLIMUS","rxcui:235991","ANHYDROUS TACROLIMUS|rxcui:235991",3.72884275420611,3.72884275420611,1,"SUMO4","PharmGKB",TRUE
"GLYBURIDE","rxcui:4815","GLYBURIDE|rxcui:4815",3.60026196957831,3.60026196957831,1,"SPINK5","PharmGKB",TRUE
"BENZNIDAZOLE","rxcui:18994","BENZNIDAZOLE|rxcui:18994",3.48025323725903,3.48025323725903,1,"TAT","NCI",TRUE
"NOMIFENSINE MALEATE","rxcui:262302","NOMIFENSINE MALEATE|rxcui:262302",3.48025323725903,3.48025323725903,1,"SENP1","DTC",TRUE
"AMINOGLUTETHIMIDE","rxcui:677","AMINOGLUTETHIMIDE|rxcui:677",3.26273740993034,3.26273740993034,1,"TFF3","CIViC",TRUE
"TIPIRACIL HYDROCHLORIDE","rxcui:1670303","TIPIRACIL HYDROCHLORIDE|rxcui:1670303",3.26273740993034,3.26273740993034,1,"TYMP","ChEMBL",TRUE
"FOSTAMATINIB DISODIUM","rxcui:2055929","FOSTAMATINIB DISODIUM|rxcui:2055929",2.98307420336489,2.98307420336489,1,"SYK","ChEMBL;TTD",TRUE
"FOSTAMATINIB","rxcui:2044896","FOSTAMATINIB|rxcui:2044896",2.98307420336489,2.98307420336489,1,"SYK","ChEMBL;MyCancerGenome;TdgClinicalTrial;TTD",TRUE
"RISEDRONIC ACID","rxcui:55685","RISEDRONIC ACID|rxcui:55685",2.98307420336489,2.98307420336489,1,"TNFRSF11B","NCI",TRUE
"GEMTUZUMAB OZOGAMICIN","rxcui:1294580","GEMTUZUMAB OZOGAMICIN|rxcui:1294580",2.9002110310492,2.9002110310492,1,"SULT2B1","PharmGKB",TRUE
"LUTETIUM LU 177 DOTATATE","rxcui:1999335","LUTETIUM LU 177 DOTATATE|rxcui:1999335",2.84747992139376,2.84747992139376,1,"SSTR1","ChEMBL;PharmGKB;TTD",TRUE
"CILTACABTAGENE AUTOLEUCEL","rxcui:2594775","CILTACABTAGENE AUTOLEUCEL|rxcui:2594775",2.61018992794428,2.61018992794428,1,"TNFRSF17","ChEMBL",TRUE
"IDECABTAGENE VICLEUCEL","rxcui:2536430","IDECABTAGENE VICLEUCEL|rxcui:2536430",2.61018992794428,2.61018992794428,1,"TNFRSF17","ChEMBL",TRUE
"GOLIMUMAB","rxcui:819300","GOLIMUMAB|rxcui:819300",2.24532466919938,2.24532466919938,1,"TNF","ChEMBL;TdgClinicalTrial;TEND;TTD",TRUE
"CLOPIDOGREL","rxcui:32968","CLOPIDOGREL|rxcui:32968",2.23730565252366,2.23730565252366,1,"SLC14A2","PharmGKB",TRUE
"APROTININ","rxcui:1056","APROTININ|rxcui:1056",2.1751582732869,2.1751582732869,1,"TFF2","TTD",TRUE
"THROMBIN","rxcui:10528","THROMBIN|rxcui:10528",2.1751582732869,2.1751582732869,1,"TPSAB1","NCI",TRUE
"PEGAPTANIB","rxcui:498509","PEGAPTANIB|rxcui:498509",1.96995466259945,1.96995466259945,1,"VEGFA","ChEMBL;PharmGKB;TdgClinicalTrial",TRUE
"IDOXURIDINE","rxcui:5653","IDOXURIDINE|rxcui:5653",1.76962029013171,1.76962029013171,1,"TGFB1","NCI",TRUE
"CODEINE ANHYDROUS","rxcui:1545976","CODEINE ANHYDROUS|rxcui:1545976",1.74012661862952,1.74012661862952,1,"SEPTIN3","PharmGKB",TRUE
"OXYCODONE","rxcui:7804","OXYCODONE|rxcui:7804",1.60627072488879,1.60627072488879,1,"SEPTIN3","PharmGKB",TRUE
"ARDEPARIN SODIUM","rxcui:87865","ARDEPARIN SODIUM|rxcui:87865",1.4501055155246,1.4501055155246,1,"SERPINC1","ChEMBL",TRUE
"BEMIPARIN SODIUM","rxcui:436195","BEMIPARIN SODIUM|rxcui:436195",1.4501055155246,1.4501055155246,1,"SERPINC1","ChEMBL",TRUE
"DANAPAROID SODIUM","rxcui:103843","DANAPAROID SODIUM|rxcui:103843",1.4501055155246,1.4501055155246,1,"SERPINC1","ChEMBL",TRUE
"ENOXAPARIN SODIUM","rxcui:221095","ENOXAPARIN SODIUM|rxcui:221095",1.4501055155246,1.4501055155246,1,"SERPINC1","ChEMBL;TEND;TTD",TRUE
"FONDAPARINUX","rxcui:321208","FONDAPARINUX|rxcui:321208",1.4501055155246,1.4501055155246,1,"SERPINC1","ChEMBL;TdgClinicalTrial;TEND",TRUE
"HEPARIN CALCIUM","rxcui:20044","HEPARIN CALCIUM|rxcui:20044",1.4501055155246,1.4501055155246,1,"SERPINC1","ChEMBL;TTD",TRUE
"UNFRACTIONATED HEPARIN","hemonc:521","UNFRACTIONATED HEPARIN|hemonc:521",1.4501055155246,1.4501055155246,1,"SERPINC1","TTD",TRUE
"VEMURAFENIB","rxcui:1147220","VEMURAFENIB|rxcui:1147220",1.41091347456447,1.41091347456447,1,"SOX10","CIViC",TRUE
"AFLIBERCEPT","rxcui:1232150","AFLIBERCEPT|rxcui:1232150",1.37896826381962,1.37896826381962,1,"VEGFA","ChEMBL;MyCancerGenome;PharmGKB;TALC;TdgClinicalTrial;TTD",TRUE
"LANREOTIDE ACETATE","rxcui:236167","LANREOTIDE ACETATE|rxcui:236167",1.35594281971131,1.35594281971131,1,"SSTR1","TdgClinicalTrial;TEND",TRUE
"DEHYDRATED ALCOHOL","rxcui:1310469","DEHYDRATED ALCOHOL|rxcui:1310469",1.32161515338951,1.32161515338951,1,"TMX2","PharmGKB",TRUE
"OCTREOTIDE ACETATE","rxcui:221130","OCTREOTIDE ACETATE|rxcui:221130",1.318277741386,1.318277741386,1,"SSTR1","ChEMBL;NCI;TdgClinicalTrial;TEND",TRUE
"RANIBIZUMAB","rxcui:595060","RANIBIZUMAB|rxcui:595060",1.31330310839964,1.31330310839964,1,"VEGFA","ChEMBL;TdgClinicalTrial;TEND;TTD",TRUE
"DEXTROMETHORPHAN POLISTIREX","rxcui:236146","DEXTROMETHORPHAN POLISTIREX|rxcui:236146",1.30509496397214,1.30509496397214,1,"SEPTIN3","PharmGKB",TRUE
"HYDROCODONE","rxcui:5489","HYDROCODONE|rxcui:5489",1.30509496397214,1.30509496397214,1,"SEPTIN3","PharmGKB",TRUE
"SODIUM CHLORIDE","rxcui:9863","SODIUM CHLORIDE|rxcui:9863",1.24294758473537,1.24294758473537,1,"SGK1","NCI",TRUE
"PASIREOTIDE DIASPARTATE","rxcui:1364104","PASIREOTIDE DIASPARTATE|rxcui:1364104",1.1864499672474,1.1864499672474,1,"SSTR1","ChEMBL",TRUE
"PASIREOTIDE PAMOATE","rxcui:1597818","PASIREOTIDE PAMOATE|rxcui:1597818",1.1864499672474,1.1864499672474,1,"SSTR1","ChEMBL",TRUE
"PASIREOTIDE","rxcui:1364105","PASIREOTIDE|rxcui:1364105",1.1864499672474,1.1864499672474,1,"SSTR1","TdgClinicalTrial;TTD",TRUE
"ESOMEPRAZOLE SODIUM","rxcui:1294569","ESOMEPRAZOLE SODIUM|rxcui:1294569",1.16008441241968,1.16008441241968,1,"STAT6","PharmGKB",TRUE
"HYDROCHLOROTHIAZIDE","rxcui:5487","HYDROCHLOROTHIAZIDE|rxcui:5487",1.13486518606273,1.13486518606273,1,"SLIT1","PharmGKB",TRUE
"MEROPENEM ANHYDROUS","rxcui:1546029","MEROPENEM ANHYDROUS|rxcui:1546029",1.12266233459969,1.12266233459969,1,"TNF","NCI",TRUE
"ALENDRONATE SODIUM","rxcui:203152","ALENDRONATE SODIUM|rxcui:203152",1.08757913664345,1.08757913664345,1,"SOST","PharmGKB",TRUE
"RESMETIROM","rxcui:2677894","RESMETIROM|rxcui:2677894",1.02360389331148,1.02360389331148,1,"THRB","ChEMBL;GuideToPharmacology;TdgClinicalTrial;TTD",TRUE
"GANCICLOVIR","rxcui:4678","GANCICLOVIR|rxcui:4678",1.00391920305549,1.00391920305549,1,"SST","NCI",TRUE
