"gene","drug","drug_concept_id","interaction_score","interaction_types","sources","key"
"THRB","CHLOROTHALONIL","chembl:CHEMBL468167",0.0426501622213117,"","DTC","CHLOROTHALONIL|chembl:CHEMBL468167"
"THRB","SLAZINIC ACID","chembl:CHEMBL172439",0.024371521269321,"","DTC","SLAZINIC ACID|chembl:CHEMBL172439"
"THRB","TRIAMTERENE","rxcui:10763",0.0284334414808745,"","DTC","TRIAMTERENE|rxcui:10763"
"THRB","CHEMBL:CHEMBL601952","chembl:CHEMBL601952",0.0568668829617489,"","DTC","CHEMBL:CHEMBL601952|chembl:CHEMBL601952"
"THRB","CHEMBL:CHEMBL578741","chembl:CHEMBL578741",0.024371521269321,"","DTC","CHEMBL:CHEMBL578741|chembl:CHEMBL578741"
"THRB","CIRAZOLINE","ncit:C77294",0.102360389331148,"","DTC","CIRAZOLINE|ncit:C77294"
"THRB","CHEMBL:CHEMBL581044","chembl:CHEMBL581044",0.0568668829617489,"","DTC","CHEMBL:CHEMBL581044|chembl:CHEMBL581044"
"THRB","DAUNORUBICIN HYDROCHLORIDE","rxcui:81992",0.0155091498986588,"","DTC","DAUNORUBICIN HYDROCHLORIDE|rxcui:81992"
"THRB","RT3","iuphar.ligand:2636",0.0853003244426234,"","GuideToPharmacology","RT3|iuphar.ligand:2636"
"THRB","CHEMBL:CHEMBL592124","chembl:CHEMBL592124",0.0165097402147013,"","DTC","CHEMBL:CHEMBL592124|chembl:CHEMBL592124"
"THRB","VK-2809","drugbank:DB15137",0.51180194665574,"","GuideToPharmacology;TTD","VK-2809|drugbank:DB15137"
"THRB","CHEMBL:CHEMBL602969","chembl:CHEMBL602969",0.0426501622213117,"","DTC","CHEMBL:CHEMBL602969|chembl:CHEMBL602969"
"THRB","EPROTIROME","ncit:C81533",1.02360389331148,"","ChEMBL;TdgClinicalTrial","EPROTIROME|ncit:C81533"
"THRB","TOLONIUM CHLORIDE","rxcui:10638",0.0284334414808745,"","DTC","TOLONIUM CHLORIDE|rxcui:10638"
"THRB","ROSMARINIC ACID","rxcui:2531311",0.0639752433319676,"","DTC","ROSMARINIC ACID|rxcui:2531311"
"THRB","METHYLENE BLUE","chembl:CHEMBL550495",0.0568668829617489,"","DTC","METHYLENE BLUE|chembl:CHEMBL550495"
"THRB","PICEATANNOL","ncit:C1195",0.024371521269321,"","DTC","PICEATANNOL|ncit:C1195"
"THRB","DEPHOSTATIN","chembl:CHEMBL269733",0.0204720778662296,"","DTC","DEPHOSTATIN|chembl:CHEMBL269733"
"THRB","AMMONIA SOLUTION, STRONG","chembl:CHEMBL1160819",1.02360389331148,"","DTC","AMMONIA SOLUTION, STRONG|chembl:CHEMBL1160819"
"THRB","KB-141","drugbank:DB03176",0.25590097332787,"","GuideToPharmacology","KB-141|drugbank:DB03176"
"THRB","OXYTETRACYCLINE ANHYDROUS","rxcui:1545999",0.025590097332787,"","DTC","OXYTETRACYCLINE ANHYDROUS|rxcui:1545999"
"THRB","ISOTRETINOIN","rxcui:6064",0.0319876216659838,"","DTC","ISOTRETINOIN|rxcui:6064"
"THRB","QUINPIROLE","ncit:C152128",0.0426501622213117,"","DTC","QUINPIROLE|ncit:C152128"
"THRB","HOMIDIUM BROMIDE","ncit:C65857",0.017648342988129,"","DTC","HOMIDIUM BROMIDE|ncit:C65857"
"THRB","HYPERICIN","rxcui:1546455",0.03936938051198,"","DTC","HYPERICIN|rxcui:1546455"
"THRB","LIOTHYRONINE SODIUM","rxcui:142448",0.051180194665574,"","ChEMBL","LIOTHYRONINE SODIUM|rxcui:142448"
"THRB","ZIRAM","chembl:CHEMBL1519327",0.03936938051198,"","DTC","ZIRAM|chembl:CHEMBL1519327"
"THRB","DOXORUBICIN HYDROCHLORIDE","rxcui:142433",0.00345812126118744,"","DTC","DOXORUBICIN HYDROCHLORIDE|rxcui:142433"
"THRB","SHIKONIN","chembl:CHEMBL9470",0.051180194665574,"","DTC","SHIKONIN|chembl:CHEMBL9470"
"THRB","CHEMBL:CHEMBL429095","chembl:CHEMBL429095",0.0102360389331148,"","DTC","CHEMBL:CHEMBL429095|chembl:CHEMBL429095"
"THRB","WEDELOLACTONE","iuphar.ligand:5551",0.0465274496959764,"","DTC","WEDELOLACTONE|iuphar.ligand:5551"
"THRB","PYRACLOSTROBIN","chembl:CHEMBL519873",0.102360389331148,"","DTC","PYRACLOSTROBIN|chembl:CHEMBL519873"
"THRB","ACID BLUE 129","chembl:CHEMBL133576",0.0269369445608284,"","DTC","ACID BLUE 129|chembl:CHEMBL133576"
"THRB","HOMIDIUM","ncit:C83806",0.0639752433319676,"","DTC","HOMIDIUM|ncit:C83806"
"THRB","QUININE","rxcui:9071",0.03936938051198,"","DTC","QUININE|rxcui:9071"
"THRB","METHACYCLINE HYDROCHLORIDE","rxcui:235554",0.0365572819039815,"","DTC","METHACYCLINE HYDROCHLORIDE|rxcui:235554"
"THRB","4-METHOXYCINNAMIC ACID","chembl:CHEMBL95770",0.51180194665574,"","DTC","4-METHOXYCINNAMIC ACID|chembl:CHEMBL95770"
"THRB","GENTIAN VIOLET CATION","rxcui:1546369",0.0269369445608284,"","DTC","GENTIAN VIOLET CATION|rxcui:1546369"
"THRB","SPIRONOLACTONE","rxcui:9997",0.0319876216659838,"","DTC","SPIRONOLACTONE|rxcui:9997"
"THRB","WORTMANNIN","ncit:C1277",0.0182786409519907,"","DTC","WORTMANNIN|ncit:C1277"
"THRB","TETRAIDOFLUORESCEIN","chembl:CHEMBL1160028",0.0568668829617489,"","DTC","TETRAIDOFLUORESCEIN|chembl:CHEMBL1160028"
"THRB","BENZO(K)FLUORANTHENE","chembl:CHEMBL1441574",0.051180194665574,"","DTC","BENZO(K)FLUORANTHENE|chembl:CHEMBL1441574"
"THRB","PROTOPORPHYRIN","drugbank:DB02285",0.0204720778662296,"","DTC","PROTOPORPHYRIN|drugbank:DB02285"
"THRB","AZORUBINE","chembl:CHEMBL1552837",0.51180194665574,"","DTC","AZORUBINE|chembl:CHEMBL1552837"
"THRB","DAUNORUBICIN LIPOSOMAL","rxcui:214468",0.00562419721599715,"","DTC","DAUNORUBICIN LIPOSOMAL|rxcui:214468"
"THRB","CHEMBL:CHEMBL87568","chembl:CHEMBL87568",0.25590097332787,"","DTC","CHEMBL:CHEMBL87568|chembl:CHEMBL87568"
"THRB","CHEMBL:CHEMBL211670","chembl:CHEMBL211670",0.03936938051198,"","DTC","CHEMBL:CHEMBL211670|chembl:CHEMBL211670"
"THRB","CHEMBL:CHEMBL584508","chembl:CHEMBL584508",0.51180194665574,"","DTC","CHEMBL:CHEMBL584508|chembl:CHEMBL584508"
"THRB","ANAZOLENE","chembl:CHEMBL1555467",0.102360389331148,"","DTC","ANAZOLENE|chembl:CHEMBL1555467"
"THRB","OXIDOPAMINE","ncit:C1316",0.025590097332787,"","DTC","OXIDOPAMINE|ncit:C1316"
"THRB","INAMRINONE","rxcui:738",0.0269369445608284,"","DTC","INAMRINONE|rxcui:738"
"THRB","TIRATRICOL","rxcui:13982",0.170600648885247,"","GuideToPharmacology;TTD","TIRATRICOL|rxcui:13982"
"THRB","CHEMBL:CHEMBL533293","chembl:CHEMBL533293",0.0465274496959764,"","DTC","CHEMBL:CHEMBL533293|chembl:CHEMBL533293"
"THRB","DACTINOMYCIN","rxcui:3100",0.0146229127615926,"","DTC","DACTINOMYCIN|rxcui:3100"
"THRB","JUGLONE","chembl:CHEMBL43612",0.025590097332787,"","DTC","JUGLONE|chembl:CHEMBL43612"
"THRB","BAICALEIN","rxcui:1592893",0.0204720778662296,"","DTC","BAICALEIN|rxcui:1592893"
"THRB","DEXTROTHYROXINE","rxcui:3292",0.25590097332787,"","ChEMBL;GuideToPharmacology","DEXTROTHYROXINE|rxcui:3292"
"THRB","CHEMBL:CHEMBL1397308","chembl:CHEMBL1397308",0.102360389331148,"","DTC","CHEMBL:CHEMBL1397308|chembl:CHEMBL1397308"
"THRB","DIBENZ[A,H]ANTHRACENE","chembl:CHEMBL1346946",0.102360389331148,"","DTC","DIBENZ[A,H]ANTHRACENE|chembl:CHEMBL1346946"
"THRB","OXYCARBOXIN","chembl:CHEMBL1712057",0.127950486663935,"","DTC","OXYCARBOXIN|chembl:CHEMBL1712057"
"THRB","CHEMBL:CHEMBL603024","chembl:CHEMBL603024",0.25590097332787,"","DTC","CHEMBL:CHEMBL603024|chembl:CHEMBL603024"
"THRB","CHEMBL:CHEMBL426404","chembl:CHEMBL426404",0.25590097332787,"","DTC","CHEMBL:CHEMBL426404|chembl:CHEMBL426404"
"THRB","MB07811","drugbank:DB05192",1.02360389331148,"","ChEMBL;TdgClinicalTrial","MB07811|drugbank:DB05192"
"THRB","NH-3","iuphar.ligand:2633",0.25590097332787,"","GuideToPharmacology","NH-3|iuphar.ligand:2633"
"THRB","GOSSYPOL","ncit:C529",0.0106625405553279,"","DTC","GOSSYPOL|ncit:C529"
"THRB","M-CHLOROPHENYLPIPERAZINE","iuphar.ligand:142",0.0639752433319676,"","DTC","M-CHLOROPHENYLPIPERAZINE|iuphar.ligand:142"
"THRB","OCHRATOXIN A","iuphar.ligand:4672",0.0568668829617489,"","DTC","OCHRATOXIN A|iuphar.ligand:4672"
"THRB","QUINALDINE BLUE","chembl:CHEMBL1433292",0.170600648885247,"","DTC","QUINALDINE BLUE|chembl:CHEMBL1433292"
"THRB","RHAMNETIN","drugbank:DB16772",0.051180194665574,"","DTC","RHAMNETIN|drugbank:DB16772"
"THRB","ERYTHROSINE","rxcui:4061",0.0568668829617489,"","DTC","ERYTHROSINE|rxcui:4061"
"THRB","LIOTHYRONINE","rxcui:10814",0.0620365995946352,"","ChEMBL;GuideToPharmacology;TdgClinicalTrial;TEND","LIOTHYRONINE|rxcui:10814"
"THRB","LOMOFUNGIN","ncit:C170125",0.0341201297770494,"","DTC","LOMOFUNGIN|ncit:C170125"
"THRB","BENZO[B]FLUORANTHENE","chembl:CHEMBL1337502",0.0731145638079629,"","DTC","BENZO[B]FLUORANTHENE|chembl:CHEMBL1337502"
"THRB","ROSE BENGAL","rxcui:9471",0.0731145638079629,"","DTC","ROSE BENGAL|rxcui:9471"
"THRB","CHEMBL:CHEMBL1451216","chembl:CHEMBL1451216",0.0301059968621024,"","DTC","CHEMBL:CHEMBL1451216|chembl:CHEMBL1451216"
"THRB","DITHIAZANINE IODIDE","ncit:C75216",0.03936938051198,"","DTC","DITHIAZANINE IODIDE|ncit:C75216"
"UPB1","FLUOROURACIL","rxcui:4492",0.675049119295933,"","PharmGKB","FLUOROURACIL|rxcui:4492"
"UPB1","CAPECITABINE","rxcui:194000",1.02360389331148,"","PharmGKB","CAPECITABINE|rxcui:194000"
"THBS4","ARGIPRESSIN","rxcui:1098",4.01567681222196,"","NCI","ARGIPRESSIN|rxcui:1098"
"UBE2N","FLUPHENAZINE HYDROCHLORIDE","rxcui:203207",0.0949159973797919,"","DTC","FLUPHENAZINE HYDROCHLORIDE|rxcui:203207"
"UBE2N","THONZONIUM BROMIDE","rxcui:221171",0.232016882483936,"","DTC","THONZONIUM BROMIDE|rxcui:221171"
"UBE2N","RALOXIFENE HYDROCHLORIDE","rxcui:166551",0.0417630388471084,"","DTC","RALOXIFENE HYDROCHLORIDE|rxcui:166551"
"UBE2N","NARINGIN","rxcui:31538",0.696050647451807,"","DTC","NARINGIN|rxcui:31538"
"UBE2N","CHLORHEXIDINE GLUCONATE","rxcui:20791",0.10990273380818,"","DTC","CHLORHEXIDINE GLUCONATE|rxcui:20791"
"UBE2N","CHEMBL:CHEMBL532452","chembl:CHEMBL532452",0.696050647451807,"","DTC","CHEMBL:CHEMBL532452|chembl:CHEMBL532452"
"UBE2N","AMINODIMETHOXYQUINAZOLINYLPIPERAZINE","chembl:CHEMBL1226",0.348025323725904,"","DTC","AMINODIMETHOXYQUINAZOLINYLPIPERAZINE|chembl:CHEMBL1226"
"UBE2N","SPHINGOSINE","drugbank:DB03203",0.696050647451807,"","DTC","SPHINGOSINE|drugbank:DB03203"
"UBE2N","ALEXIDINE HYDROCHLORIDE","chembl:CHEMBL1487183",0.122832467197378,"","DTC","ALEXIDINE HYDROCHLORIDE|chembl:CHEMBL1487183"
"UBE2N","DIHYDROSPHINGOSINE","iuphar.ligand:2453",0.348025323725904,"","DTC","DIHYDROSPHINGOSINE|iuphar.ligand:2453"
"UBE2N","CHEMBL:CHEMBL1448793","chembl:CHEMBL1448793",0.261018992794428,"","DTC","CHEMBL:CHEMBL1448793|chembl:CHEMBL1448793"
"UBE2N","CHEMBL:CHEMBL581880","chembl:CHEMBL581880",0.348025323725904,"","DTC","CHEMBL:CHEMBL581880|chembl:CHEMBL581880"
"UBE2N","TEGASEROD MALEATE","rxcui:339270",0.348025323725904,"","DTC","TEGASEROD MALEATE|rxcui:339270"
"UBE2N","SPERMINE TETRAHYDROCHLORIDE","chembl:CHEMBL1256357",2.08815194235542,"","DTC","SPERMINE TETRAHYDROCHLORIDE|chembl:CHEMBL1256357"
"UBE2N","CHEMBL:CHEMBL548017","chembl:CHEMBL548017",0.417630388471084,"","DTC","CHEMBL:CHEMBL548017|chembl:CHEMBL548017"
"UBE2N","CHEMBL:CHEMBL1534034","chembl:CHEMBL1534034",0.208815194235542,"","DTC","CHEMBL:CHEMBL1534034|chembl:CHEMBL1534034"
"UBE2N","CALMIDAZOLIUM CHLORIDE","chembl:CHEMBL1208858",0.104407597117771,"","DTC","CALMIDAZOLIUM CHLORIDE|chembl:CHEMBL1208858"
"UBE2N","METHYLBENZETHONIUM CHLORIDE","rxcui:1796444",0.348025323725904,"","DTC","METHYLBENZETHONIUM CHLORIDE|rxcui:1796444"
"UBE2N","IMIDOCARB DIPROPIONATE","rxcui:1740238",0.696050647451807,"","DTC","IMIDOCARB DIPROPIONATE|rxcui:1740238"
"UBE2N","ASN06356088","chembl:CHEMBL1290361",2.08815194235542,"","DTC","ASN06356088|chembl:CHEMBL1290361"
"UBE2N","CHEMBL:CHEMBL86464","chembl:CHEMBL86464",0.174012661862952,"","DTC","CHEMBL:CHEMBL86464|chembl:CHEMBL86464"
"UBE2N","CHEMBL:CHEMBL591404","chembl:CHEMBL591404",0.696050647451807,"","DTC","CHEMBL:CHEMBL591404|chembl:CHEMBL591404"
"UBE2N","AKT INHIBITOR IV","iuphar.ligand:5919",0.189831994759584,"","DTC","AKT INHIBITOR IV|iuphar.ligand:5919"
"UBE2N","PERPHENAZINE","rxcui:8076",0.0803135362444393,"","DTC","PERPHENAZINE|rxcui:8076"
"UBE2N","HYDROXYSTILBAMIDINE ISETHIONATE","ncit:C65871",0.417630388471084,"","DTC","HYDROXYSTILBAMIDINE ISETHIONATE|ncit:C65871"
"SEPTIN3","OXYCODONE","rxcui:7804",1.60627072488879,"","PharmGKB","OXYCODONE|rxcui:7804"
"SEPTIN3","HYDROCODONE","rxcui:5489",1.30509496397214,"","PharmGKB","HYDROCODONE|rxcui:5489"
"SEPTIN3","DEXTROMETHORPHAN POLISTIREX","rxcui:236146",1.30509496397214,"","PharmGKB","DEXTROMETHORPHAN POLISTIREX|rxcui:236146"
"SEPTIN3","CODEINE ANHYDROUS","rxcui:1545976",1.74012661862952,"","PharmGKB","CODEINE ANHYDROUS|rxcui:1545976"
"SEPTIN3","TRAMADOL","rxcui:10689",0.870063309314759,"","PharmGKB","TRAMADOL|rxcui:10689"
"SERPINB3","THERAPEUTIC GONADOTROPIN","ncit:C527",14.9153710168244,"","NCI","THERAPEUTIC GONADOTROPIN|ncit:C527"
"STAT5A","AZD-1480","drugbank:DB12588",17.4012661862952,"","DTC","AZD-1480|drugbank:DB12588"
"STAT5A","TOFACITINIB","rxcui:1357536",5.59326413130916,"","DTC","TOFACITINIB|rxcui:1357536"
"TOP1","NITIDINE CHLORIDE","chembl:CHEMBL8443",0.870063309314759,"","DTC","NITIDINE CHLORIDE|chembl:CHEMBL8443"
"TOP1","HYDROXYCAMPTOTHECIN","chembl:CHEMBL273862",0.580042206209839,"","DTC","HYDROXYCAMPTOTHECIN|chembl:CHEMBL273862"
"TOP1","AESCULIOSIDE IIIF","chembl:CHEMBL1095026",0.870063309314759,"","DTC","AESCULIOSIDE IIIF|chembl:CHEMBL1095026"
"TOP1","TLC-388","chembl:CHEMBL4594352",0.870063309314759,"","ChEMBL;TTD","TLC-388|chembl:CHEMBL4594352"
"TOP1","LURTOTECAN","ncit:C1610",0.435031654657379,"","TdgClinicalTrial","LURTOTECAN|ncit:C1610"
"TOP1","AESCULIOSIDE IIIB","chembl:CHEMBL1094683",0.870063309314759,"","DTC","AESCULIOSIDE IIIB|chembl:CHEMBL1094683"
"TOP1","EVODIAMINE","rxcui:2199291",0.652547481986069,"","DTC","EVODIAMINE|rxcui:2199291"
"TOP1","CHEMBL:CHEMBL308106","chembl:CHEMBL308106",0.870063309314759,"","DTC","CHEMBL:CHEMBL308106|chembl:CHEMBL308106"
"TOP1","DIFLOMOTECAN","ncit:C90824",0.435031654657379,"","ChEMBL;TTD","DIFLOMOTECAN|ncit:C90824"
"TOP1","CHEMBL:CHEMBL1094674","chembl:CHEMBL1094674",0.870063309314759,"","DTC","CHEMBL:CHEMBL1094674|chembl:CHEMBL1094674"
"TOP1","AFELETECAN","ncit:C79725",1.30509496397214,"","ChEMBL;TTD","AFELETECAN|ncit:C79725"
"TOP1","CALOTHRIXIN B","chembl:CHEMBL362573",0.870063309314759,"","DTC","CALOTHRIXIN B|chembl:CHEMBL362573"
"TOP1","INTOPLICINE","ncit:C1495",0.435031654657379,"","TTD","INTOPLICINE|ncit:C1495"
"TOP1","CALOTHRIXIN A","chembl:CHEMBL435295",0.870063309314759,"","DTC","CALOTHRIXIN A|chembl:CHEMBL435295"
"TOP1","NAMITECAN","ncit:C95910",0.435031654657379,"","TTD","NAMITECAN|ncit:C95910"
"TOP1","SIMOCYCLINONE D8","chembl:CHEMBL1235969",0.435031654657379,"","DTC","SIMOCYCLINONE D8|chembl:CHEMBL1235969"
"TOP1","AESCULIOSIDE IIIA","chembl:CHEMBL1094690",0.870063309314759,"","DTC","AESCULIOSIDE IIIA|chembl:CHEMBL1094690"
"TOP1","AESCULIOSIDE IID","chembl:CHEMBL1095016",0.870063309314759,"","DTC","AESCULIOSIDE IID|chembl:CHEMBL1095016"
"TOP1","(20S,21S)-7-CYCLOHEXYLFLUOROCAMPTOTHECIN","chembl:CHEMBL2435339",0.870063309314759,"","DTC","(20S,21S)-7-CYCLOHEXYLFLUOROCAMPTOTHECIN|chembl:CHEMBL2435339"
"TOP1","CUCURBITACIN B","rxcui:2688460",0.14501055155246,"","DTC","CUCURBITACIN B|rxcui:2688460"
"TOP1","TOPOTECAN HYDROCHLORIDE","rxcui:266573",0.14501055155246,"","ClearityFoundationBiomarkers;ClearityFoundationClinicalTrial;DTC;TdgClinicalTrial;TEND;TTD","TOPOTECAN HYDROCHLORIDE|rxcui:266573"
"TOP1","MYRICETIN","rxcui:1368374",0.021751582732869,"","DTC","MYRICETIN|rxcui:1368374"
"TOP1","BROMOETHANE","chembl:CHEMBL156378",0.870063309314759,"","DTC","BROMOETHANE|chembl:CHEMBL156378"
"TOP1","RUBITECAN","ncit:C1485",0.652547481986069,"","ChEMBL;TdgClinicalTrial;TTD","RUBITECAN|ncit:C1485"
"TOP1","CAMPTOTHECIN","ncit:C338",0.621473792367685,"","ClearityFoundationClinicalTrial;DTC;TdgClinicalTrial;TTD","CAMPTOTHECIN|ncit:C338"
"TOP1","ETIRINOTECAN PEGOL","ncit:C74069",0.870063309314759,"","ChEMBL;MyCancerGenomeClinicalTrial;TdgClinicalTrial;TTD","ETIRINOTECAN PEGOL|ncit:C74069"
"TOP1","AESCULIOSIDE IIK","chembl:CHEMBL1094689",0.870063309314759,"","DTC","AESCULIOSIDE IIK|chembl:CHEMBL1094689"
"TOP1","SN-38","iuphar.ligand:6925",0.326273740993035,"","DTC","SN-38|iuphar.ligand:6925"
"TOP1","CHEMBL:CHEMBL1762593","chembl:CHEMBL1762593",0.870063309314759,"","DTC","CHEMBL:CHEMBL1762593|chembl:CHEMBL1762593"
"TOP1","AESCULIOSIDE IIA","chembl:CHEMBL1094691",0.870063309314759,"","DTC","AESCULIOSIDE IIA|chembl:CHEMBL1094691"
"TOP1","GIMATECAN","ncit:C65804",0.870063309314759,"","ChEMBL;TTD","GIMATECAN|ncit:C65804"
"TOP1","CHEMBL:CHEMBL2171778","chembl:CHEMBL2171778",0.870063309314759,"","DTC","CHEMBL:CHEMBL2171778|chembl:CHEMBL2171778"
"TOP1","LIPOTECAN","drugbank:DB17385",0.435031654657379,"","TdgClinicalTrial","LIPOTECAN|drugbank:DB17385"
"TOP1","EDOTECARIN","ncit:C2665",0.870063309314759,"","ChEMBL;TTD","EDOTECARIN|ncit:C2665"
"TOP1","AESCULIOSIDE IIB","chembl:CHEMBL1095015",0.870063309314759,"","DTC","AESCULIOSIDE IIB|chembl:CHEMBL1095015"
"TOP1","TAFLUPOSIDE","ncit:C152490",0.21751582732869,"","TTD","TAFLUPOSIDE|ncit:C152490"
