"drug","drug_concept_id","key","total_score","max_score","gene_count","genes","sources","approved"
"CLOZAPINE","rxcui:2626","CLOZAPINE|rxcui:2626",0.734396221135524,0.538183490297789,5,"C3;IL2;LEP;OXT;PRL","NCI;PharmGKB",TRUE
"IBRUTINIB","rxcui:1442981","IBRUTINIB|rxcui:1442981",0.648154923412798,0.383851459991805,5,"BTK;EFNA1;EFNB2;EGFR;ENO2","CGI;ChEMBL;CIViC;COSMIC;DoCM;DTC;GuideToPharmacology;MyCancerGenome;PharmGKB;TdgClinicalTrial;TTD",TRUE
"CELECOXIB","rxcui:140587","CELECOXIB|rxcui:140587",0.42769609486618,0.155832234504136,5,"ATP2A3;CACNA2D3;CDKN1A;MMP9;VEGFA","PharmGKB",TRUE
"METHOTREXATE","rxcui:6851","METHOTREXATE|rxcui:6851",0.246942744632426,0.15819332896632,5,"EHMT2;FOLR1;GSK3B;HLA-E;IL2","DTC;NCI;PharmGKB",TRUE
"SOTRASTAURIN","ncit:C80630","SOTRASTAURIN|ncit:C80630",0.237345061512142,0.155599995704577,5,"EGFR;GSK3B;PRKCA;PRKCI;RPS6KA3","ChEMBL;DTC",FALSE
"GO-6976","drugbank:DB17029","GO-6976|drugbank:DB17029",0.178689424956679,0.0607020913475413,5,"EGFR;GSK3B;PAK4;PRKACA;RPS6KA3","DTC",FALSE
"ALISERTIB","ncit:C71717","ALISERTIB|ncit:C71717",0.172453167664422,0.0604210631468583,5,"BTK;EGFR;EPHA2;PRKACA;RPS6KA3","DTC",FALSE
"PD-0166285","chembl:CHEMBL3545196","PD-0166285|chembl:CHEMBL3545196",0.145244217117884,0.0501959601527745,5,"BTK;EGFR;PAK4;PRKACA;RPS6KA3","ChEMBL;DTC",FALSE
"TAMATINIB","drugbank:DB07159","TAMATINIB|drugbank:DB07159",0.12302830151299,0.0358050744573975,5,"BTK;EGFR;EPHA2;PAK4;PRKACA","DTC",FALSE
"GW843682X","chembl:CHEMBL514499","GW843682X|chembl:CHEMBL514499",0.117949706270163,0.0382445410687806,5,"EGFR;GSK3B;KIT;PTK2B;RPS6KA3","DTC",FALSE
"JNJ-7706621","iuphar.ligand:5932","JNJ-7706621|iuphar.ligand:5932",0.110636406649502,0.03954833224158,5,"EPHB2;GSK3B;KIT;PAK4;RPS6KA3","DTC;GuideToPharmacology",FALSE
"QUERCETIN","rxcui:9060","QUERCETIN|rxcui:9060",0.106885120513576,0.0600734160631594,5,"EHMT2;F2;HPGD;PRKCA;PRKCI","DTC;MyCancerGenome",TRUE
"NVP-TAE684","iuphar.ligand:5714","NVP-TAE684|iuphar.ligand:5714",0.0733271775740774,0.0253416497858668,5,"BTK;EGFR;PAK4;PRKACA;RPS6KA3","DTC",FALSE
"HUMAN CHORIONIC GONADOTROPIN","rxcui:340705","HUMAN CHORIONIC GONADOTROPIN|rxcui:340705",6.68926106312787,5.495136690409,4,"AMH;EDN3;EPO;IL2","NCI",TRUE
"THEOPHYLLINE","rxcui:10438","THEOPHYLLINE|rxcui:10438",4.11894453144604,3.86694804139893,4,"EHMT2;MPO;PDE5A;PRKAR2B","DTC;NCI;TdgClinicalTrial;TEND",TRUE
"HYDROCHLOROTHIAZIDE","rxcui:5487","HYDROCHLOROTHIAZIDE|rxcui:5487",3.57104245214405,2.26973037212546,4,"CSK;CSMD1;NELL1;PRKCA","PharmGKB",TRUE
"OCRIPLASMIN","rxcui:29998","OCRIPLASMIN|rxcui:29998",2.61547371322352,1.37378417260225,4,"COL28A1;COL6A3;FN1;LAMC2","ChEMBL;TTD",TRUE
"THERAPEUTIC HORMONE","ncit:C548","THERAPEUTIC HORMONE|ncit:C548",2.51248228358273,1.1864499672474,4,"AMH;DBI;PIP;TFF2","NCI",FALSE
"ANTISERUM","ncit:C571","ANTISERUM|ncit:C571",2.16195480077506,1.70461383049422,4,"AKR1B1;CSF1;HNF4A;PRL","NCI",FALSE
"GENTAMICIN","rxcui:1596450","GENTAMICIN|rxcui:1596450",1.972363574551,1.13486518606273,4,"HEXB;IL2;SDHB;VEGFA","NCI",TRUE
"INFLIXIMAB","rxcui:191831","INFLIXIMAB|rxcui:191831",1.70060432215637,1.01039610113972,4,"ALPL;HLA-E;IL6;TNFRSF1B","PharmGKB",TRUE
"DASATINIB ANHYDROUS","rxcui:1546019","DASATINIB ANHYDROUS|rxcui:1546019",1.69875423454763,0.961648920821576,4,"BTK;DDR2;EPHA2;KIT","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;DoCM;DTC;MyCancerGenomeClinicalTrial;TALC;TdgClinicalTrial;TEND",TRUE
"DOCETAXEL ANHYDROUS","rxcui:1299922","DOCETAXEL ANHYDROUS|rxcui:1299922",1.5776449162876,1.25792285684061,4,"HNF4A;KLK3;MDM4;XRCC4","NCI;PharmGKB",TRUE
"ETANERCEPT","rxcui:214555","ETANERCEPT|rxcui:214555",1.42529209304545,0.669279468703661,4,"ALPL;HLA-E;IL6;TNFRSF1B","PharmGKB",TRUE
"DACTINOMYCIN","rxcui:3100","DACTINOMYCIN|rxcui:3100",1.36543148108345,0.639230186435333,4,"CSF1;EHMT2;GRB2;TNFRSF1B","DTC;NCI",TRUE
"FLUFENAMIC ACID","rxcui:4453","FLUFENAMIC ACID|rxcui:4453",1.18852026760526,0.686892086301125,4,"C1R;C3;C9;HPGD","DTC;GuideToPharmacology",FALSE
"BORTEZOMIB","rxcui:358258","BORTEZOMIB|rxcui:358258",1.05509939772107,0.409441557324592,4,"CTSB;F2;PRSS3;PSME2","DTC;MyCancerGenome",TRUE
"CYCLOSPORINE","rxcui:3008","CYCLOSPORINE|rxcui:3008",0.716886840996622,0.600043661596385,4,"CDKN1A;IL2;ILF3;LEP","NCI;PharmGKB",TRUE
"DABRAFENIB","rxcui:1424911","DABRAFENIB|rxcui:1424911",0.68967981351387,0.214830446744385,4,"EFNA2;MAP2K3;MAP2K6;RAC1","CIViC;GuideToPharmacology;MyCancerGenomeClinicalTrial",TRUE
"ACALABRUTINIB","rxcui:1986808","ACALABRUTINIB|rxcui:1986808",0.614727446711941,0.279164698175858,4,"BTK;EFNA1;EFNB2;ENO2","ChEMBL;GuideToPharmacology;TTD",TRUE
"DICLOFENAC SODIUM","rxcui:203214","DICLOFENAC SODIUM|rxcui:203214",0.59740691511423,0.438687382847777,4,"GDF15;MPO;PRL;TARDBP","DTC;NCI",TRUE
"HESPERADIN","rxcui:1552358","HESPERADIN|rxcui:1552358",0.524607540691914,0.435031654657379,4,"BTK;CSK;PTK2B;RPS6KA3","DTC",FALSE
"DEXAMETHASONE","rxcui:3264","DEXAMETHASONE|rxcui:3264",0.432617494531645,0.204720778662296,4,"CD86;CDH17;FOLR1;VEGFA","NCI;PharmGKB",TRUE
"FLUTAMIDE","rxcui:4508","FLUTAMIDE|rxcui:4508",0.432464072188517,0.174012661862952,4,"CDKN1A;EHMT2;KLK3;MPO","DTC;NCI",TRUE
"PENTOXIFYLLINE","rxcui:8013","PENTOXIFYLLINE|rxcui:8013",0.396389843421138,0.149153710168244,4,"CXCL8;GFAP;PDE5A;VWF","ChEMBL;NCI;TdgClinicalTrial;TEND",TRUE
"METHIMAZOLE","rxcui:6835","METHIMAZOLE|rxcui:6835",0.389066175219631,0.207157930789228,4,"CXCL8;EHMT2;GFAP;LEP","DTC;NCI",TRUE
"METHYLENE BLUE ANHYDROUS","rxcui:2198975","METHYLENE BLUE ANHYDROUS|rxcui:2198975",0.363625667834909,0.141091347456447,4,"CXCL8;CYB5R3;MPO;VWF","NCI;PharmGKB",TRUE
"LOVASTATIN","rxcui:6472","LOVASTATIN|rxcui:6472",0.356222827451924,0.205932144216511,4,"CETP;EHMT2;LEP;PRL","DTC;NCI;PharmGKB",TRUE
"OMEPRAZOLE","rxcui:7646","OMEPRAZOLE|rxcui:7646",0.323930726029251,0.282182694912895,4,"CXCL8;EHMT2;HEXB;HPGD","DTC;NCI",TRUE
"GSK-269962A","drugbank:DB17030","GSK-269962A|drugbank:DB17030",0.226872547379069,0.107859087931582,4,"GSK3B;PRKACA;PRKCI;RPS6KA3","DTC",FALSE
"ALPRAZOLAM","rxcui:596","ALPRAZOLAM|rxcui:596",0.220671347520502,0.139582349087929,4,"ARRB1;CREBBP;CXCL8;HPGD","DTC;GuideToPharmacology;NCI",TRUE
"AST-487","iuphar.ligand:5661","AST-487|iuphar.ligand:5661",0.203112395434063,0.0979433368834625,4,"CTSV;KIT;PRKACA;PTK2B","DTC;GuideToPharmacology",FALSE
"PACLITAXEL","rxcui:56946","PACLITAXEL|rxcui:56946",0.182731008803911,0.135594281971131,4,"CDKN1A;CXCL8;EGFR;FCGR2A","NCI;PharmGKB",TRUE
"CHEMBL:CHEMBL379975","chembl:CHEMBL379975","CHEMBL:CHEMBL379975|chembl:CHEMBL379975",0.168448874749462,0.0593224983623699,4,"GSK3B;PAK4;PRKACA;RPS6KA3","DTC",FALSE
"NIFEDIPINE","rxcui:7417","NIFEDIPINE|rxcui:7417",0.168205499919151,0.0887819703382407,4,"EHMT2;GFAP;HPGD;MMP9","DTC;NCI;PharmGKB",TRUE
"PHA-767491","drugbank:DB17043","PHA-767491|drugbank:DB17043",0.158438970781485,0.0790966644831599,4,"CSNK1G1;GSK3B;PRKACA;RPS6KA3","DTC",FALSE
"CURCUMIN","rxcui:2955","CURCUMIN|rxcui:2955",0.156062518285255,0.112995234975943,4,"CA6;EGFR;HPGD;MMP9","DTC;TTD",TRUE
"ACETAMINOPHEN","rxcui:161","ACETAMINOPHEN|rxcui:161",0.144530128326627,0.0647689808422897,4,"CDKN1A;COMT;CXCL8;IL2","NCI;PharmGKB",TRUE
"LINIFANIB","ncit:C71759","LINIFANIB|ncit:C71759",0.122779154494601,0.0652547481986069,4,"CSNK1G1;EPHA2;KIT;PTK2B","DTC;GuideToPharmacology;TdgClinicalTrial",FALSE
"GENISTEIN","rxcui:25696","GENISTEIN|rxcui:25696",0.101493560195902,0.042860261542599,4,"GFAP;HPGD;KLK3;PRL","DTC;NCI",TRUE
"TOZASERTIB","ncit:C98053","TOZASERTIB|ncit:C98053",0.0870025108431842,0.0397289182335506,4,"BTK;EGFR;EPHA2;PAK4","DTC",FALSE
"EBSELEN","ncit:C65503","EBSELEN|ncit:C65503",0.085565219052279,0.0414315861578457,4,"ARRB1;EHMT2;HPGD;PKM","DTC",FALSE
"DOVITINIB","ncit:C76199","DOVITINIB|ncit:C76199",0.07664778473227,0.0304040760389549,4,"BTK;KIT;PAK4;RPS6KA3","ChEMBL;CKB-CORE;ClearityFoundationClinicalTrial;DTC",FALSE
"IBUPROFEN, SODIUM SALT","rxcui:1429044","IBUPROFEN, SODIUM SALT|rxcui:1429044",0.0709405895956031,0.0318704508906505,4,"COMT;CXCL8;HPGD;TARDBP","DTC;NCI;PharmGKB;TTD",TRUE
"BINETRAKIN","rxcui:1426682","BINETRAKIN|rxcui:1426682",21.5623255570748,20.8815194235542,3,"CXCL8;IL6;SLAMF6","NCI",FALSE
"TESEVATINIB","ncit:C62496","TESEVATINIB|ncit:C62496",5.61915887265782,5.43789568321724,3,"EGFR;EPHB4;PTK2B","ChEMBL;MyCancerGenome;TALC;TdgClinicalTrial;TTD",FALSE
"NORTRIPTYLINE","rxcui:7531","NORTRIPTYLINE|rxcui:7531",5.00387730104742,4.89410611489552,3,"CES1;COMT;UST","PharmGKB",TRUE
"UREA","rxcui:11002","UREA|rxcui:11002",3.95671647807426,2.9002110310492,3,"CTSB;HNF4A;RPS6KA3","NCI",TRUE
"RECOMBINANT INTERFERON ALFA","ncit:C225","RECOMBINANT INTERFERON ALFA|ncit:C225",3.89179015098544,2.48589516947074,3,"CXCL8;EPO;HNF4A","NCI",FALSE
"NAPROXEN SODIUM","rxcui:142442","NAPROXEN SODIUM|rxcui:142442",3.17312748721449,3.07081167993444,3,"CXCL8;SAA1;TARDBP","DTC;NCI",TRUE
"AZATHIOPRINE","rxcui:1256","AZATHIOPRINE|rxcui:1256",3.12330418728375,2.7475683452045,3,"PACSIN2;PTH;RAC1","NCI;PharmGKB",TRUE
"TIGILANOL TIGLATE","rxcui:2478456","TIGILANOL TIGLATE|rxcui:2478456",2.99416828098071,2.3728999344948,3,"PICK1;PRKCA;PRKCI","ChEMBL",FALSE
"GLUCAGON (RDNA)","rxcui:261716","GLUCAGON (RDNA)|rxcui:261716",2.87032461020411,2.3728999344948,3,"ALPL;APOA1;GPT","GuideToPharmacology;NCI",TRUE
"ANTIDEPRESSANT AGENT","ncit:C265","ANTIDEPRESSANT AGENT|ncit:C265",2.06021088486117,2.00783840611098,3,"CXCL8;MTRF1L;PRL","NCI;PharmGKB",FALSE
"CARBENOXOLONE","ncit:C63669","CARBENOXOLONE|ncit:C63669",1.8730529575526,1.08757913664345,3,"C1R;C3;C9","GuideToPharmacology",FALSE
"TETRADECANOYLPHORBOL ACETATE","ncit:C866","TETRADECANOYLPHORBOL ACETATE|ncit:C866",1.61649089917228,1.13486518606273,3,"CXCL8;DEFB4A;EEF1A1","NCI",FALSE
"STREPTOZOCIN","rxcui:10114","STREPTOZOCIN|rxcui:10114",1.4245544572419,1.13486518606273,3,"CTSD;ENO2;VWF","NCI",TRUE
"ISOSORBIDE DINITRATE","rxcui:6058","ISOSORBIDE DINITRATE|rxcui:6058",1.39737440586916,0.949159973797919,3,"CYB5R2;CYB5R3;PRL","NCI;PharmGKB",TRUE
"TCDD","iuphar.ligand:9642","TCDD|iuphar.ligand:9642",1.39210129490361,0.696050647451807,3,"CDH17;GFAP;GRB2","NCI",FALSE
"METOCLOPRAMIDE HYDROCHLORIDE","rxcui:267036","METOCLOPRAMIDE HYDROCHLORIDE|rxcui:267036",1.35947392080431,0.745768550841222,3,"CYB5R2;CYB5R3;IL2","NCI;PharmGKB",TRUE
"ANHYDROUS TACROLIMUS","rxcui:235991","ANHYDROUS TACROLIMUS|rxcui:235991",1.14584230467792,0.932210688551527,3,"GPT;IL2;LEP","NCI;PharmGKB",TRUE
"RITUXIMAB","rxcui:121191","RITUXIMAB|rxcui:121191",0.978451298102694,0.828631723156913,3,"FCGR2A;IL2;IL6","PharmGKB",TRUE
"IRINOTECAN HYDROCHLORIDE","rxcui:153329","IRINOTECAN HYDROCHLORIDE|rxcui:153329",0.91811930055254,0.828631723156913,3,"CDKN1A;CES1;DCBLD1","NCI;PharmGKB",TRUE
"TESTOSTERONE","rxcui:10379","TESTOSTERONE|rxcui:10379",0.913626384707363,0.629910088191681,3,"AMH;APOA1;HNF4A","NCI",TRUE
"FOLIC ACID","rxcui:4511","FOLIC ACID|rxcui:4511",0.906315947202874,0.36252637888115,3,"FOLR1;FOLR2;LEP","DTC;NCI;TTD",TRUE
"DOXYCYCLINE ANHYDROUS","rxcui:1545992","DOXYCYCLINE ANHYDROUS|rxcui:1545992",0.802458210355052,0.648494392035845,3,"EHMT2;MMP7;MPO","ChEMBL;DTC;GuideToPharmacology;NCI",TRUE
"CARBAMAZEPINE","rxcui:2002","CARBAMAZEPINE|rxcui:2002",0.790159536010342,0.532691822029444,3,"HSPA1A;PRL;TNFRSF1B","NCI;PharmGKB",TRUE
"ARSENIC TRIOXIDE","rxcui:18330","ARSENIC TRIOXIDE|rxcui:18330",0.785158665720818,0.573668116031709,3,"CDKN1A;EPO;IL6","NCI",TRUE
"PROTEIN SYNTHESIS INHIBITOR","ncit:C784","PROTEIN SYNTHESIS INHIBITOR|ncit:C784",0.722223677882513,0.378288395354243,3,"APOA1;PRL;PTH","NCI",FALSE
"BINIMETINIB","rxcui:2049122","BINIMETINIB|rxcui:2049122",0.673872563096725,0.29002110310492,3,"KIT;MAP2K3;MAP2K6","CKB-CORE;MyCancerGenomeClinicalTrial",TRUE
"BIIB068","iuphar.ligand:11178","BIIB068|iuphar.ligand:11178",0.655589661389268,0.250979800763873,3,"BTK;EFNB2;EPHB2","GuideToPharmacology;TTD",FALSE
"GSK-690693","drugbank:DB12745","GSK-690693|drugbank:DB12745",0.555537749369958,0.279164698175858,3,"PRKACA;PRKCA;PRKCI","ChEMBL",FALSE
"PONATINIB","rxcui:1364347","PONATINIB|rxcui:1364347",0.526981871256994,0.330702796300632,3,"FAP;KIT;PTK2B","CGI;CIViC;CKB-CORE;DTC;GuideToPharmacology;TTD",TRUE
"WARFARIN","rxcui:11289","WARFARIN|rxcui:11289",0.514501416614517,0.29661249181185,3,"HNF4A;VEGFA;VWF","NCI;PharmGKB",TRUE
"ETOPOSIDE","rxcui:4179","ETOPOSIDE|rxcui:4179",0.512180125434057,0.257161569255594,3,"GDF15;KLK3;TNFSF13B","NCI",TRUE
"LAMIVUDINE","rxcui:68244","LAMIVUDINE|rxcui:68244",0.481953965234973,0.189144197677121,3,"APOA1;LEP;PTH","NCI",TRUE
"PROPYLTHIOURACIL","rxcui:8794","PROPYLTHIOURACIL|rxcui:8794",0.464033764967871,0.21751582732869,3,"LEP;MPO;PRL","DTC;NCI",TRUE
"MOMELOTINIB","rxcui:2665204","MOMELOTINIB|rxcui:2665204",0.407037753802947,0.33463973435183,3,"DNM2;EGFR;EPHB2","GuideToPharmacology;TALC",TRUE
"DEHYDRATED ALCOHOL","rxcui:1310469","DEHYDRATED ALCOHOL|rxcui:1310469",0.394748729012853,0.330403788347377,3,"APOA1;EGFR;KLB","NCI;PharmGKB",TRUE
"RESVERATROL","rxcui:1000492","RESVERATROL|rxcui:1000492",0.390869173175877,0.304395326873968,3,"EHMT2;GDF15;PRKCA","DTC;NCI",TRUE
"LITHIUM","rxcui:6448","LITHIUM|rxcui:6448",0.390640669488259,0.248589516947074,3,"GFAP;MPO;TNFRSF1B","NCI",TRUE
"ABIVERTINIB","ncit:C147125","ABIVERTINIB|ncit:C147125",0.370828993502379,0.167319867175915,3,"BTK;EFNB2;EGFR","ChEMBL;GuideToPharmacology",FALSE
"PURPUROGALLIN","chembl:CHEMBL66953","PURPUROGALLIN|chembl:CHEMBL66953",0.370065650320598,0.36252637888115,3,"EHMT2;HPGD;TNNT2","DTC",FALSE
"PEMBROLIZUMAB","rxcui:1547545","PEMBROLIZUMAB|rxcui:1547545",0.354577939558087,0.2636555482772,3,"EGFR;KIT;MDM4","CIViC;CKB-CORE;FDA;PharmGKB",TRUE
"INSULIN, REGULAR, HUMAN","rxcui:253182","INSULIN, REGULAR, HUMAN|rxcui:253182",0.328568230345619,0.184683249618699,3,"ENO2;HNF4A;IL6","NCI",TRUE
"SELENIUM","rxcui:9641","SELENIUM|rxcui:9641",0.312999966015994,0.125339252242222,3,"IL6;KLK3;PRL","NCI",TRUE
"GABAPENTIN","rxcui:25480","GABAPENTIN|rxcui:25480",0.298961603275823,0.137378417260225,3,"CACNA2D3;COMT;ENO2","ChEMBL;NCI;PharmGKB",TRUE
"HYDRALAZINE","rxcui:5470","HYDRALAZINE|rxcui:5470",0.284366199215908,0.208815194235542,3,"EHMT2;MMP9;PKM","DTC;PharmGKB",TRUE
"TRAMETINIB DIMETHYL SULFOXIDE","rxcui:1425098","TRAMETINIB DIMETHYL SULFOXIDE|rxcui:1425098",0.273686998424417,0.123413235363796,3,"KIT;MAP2K3;MAP2K6","CKB-CORE;MyCancerGenomeClinicalTrial",TRUE
"PROPRANOLOL HYDROCHLORIDE","rxcui:82084","PROPRANOLOL HYDROCHLORIDE|rxcui:82084",0.261485521156648,0.155368448091921,3,"COMT;EHMT2;GFAP","DTC;NCI;PharmGKB",TRUE
"PRASTERONE","rxcui:3143","PRASTERONE|rxcui:3143",0.25463162326176,0.138105287192819,3,"GFAP;IL2;TARDBP","DTC;NCI",TRUE
"FENRETINIDE","ncit:C1098","FENRETINIDE|ncit:C1098",0.252937579776916,0.203523581126259,3,"CXCL8;EHMT2;ENO2","DTC;NCI",TRUE
"MIDAZOLAM HYDROCHLORIDE","rxcui:203128","MIDAZOLAM HYDROCHLORIDE|rxcui:203128",0.241560586758035,0.1318277741386,3,"CREBBP;CXCL8;PTH","DTC;NCI",TRUE
"NALOXONE HYDROCHLORIDE","rxcui:203192","NALOXONE HYDROCHLORIDE|rxcui:203192",0.235112662886944,0.146229127615926,3,"COMT;EHMT2;PRL","DTC;NCI;PharmGKB",TRUE
"FENTANYL CITRATE","rxcui:142436","FENTANYL CITRATE|rxcui:142436",0.229476130162061,0.116008441241968,3,"CXCL8;IL6;MPO","NCI",TRUE
"PAPAVERINE","rxcui:7895","PAPAVERINE|rxcui:7895",0.225843512419038,0.1318277741386,3,"CREBBP;EHMT2;PDE5A","DTC;TTD",TRUE
"SILVER SULFADIAZINE","rxcui:9793","SILVER SULFADIAZINE|rxcui:9793",0.215189910918094,0.181263189440575,3,"EHMT2;HPGD;PKM","DTC",TRUE
"PP2","iuphar.ligand:9404","PP2|iuphar.ligand:9404",0.212055915873476,0.0915856115068167,3,"BTK;ENO2;PRKACA","DTC;GuideToPharmacology",FALSE
"CYCLOPHOSPHAMIDE ANHYDROUS","rxcui:1545988","CYCLOPHOSPHAMIDE ANHYDROUS|rxcui:1545988",0.200611715807311,0.184140382923759,3,"CXCL8;EHMT2;FCGR2A","DTC;PharmGKB",TRUE
"CHEMBL:CHEMBL578061","chembl:CHEMBL578061","CHEMBL:CHEMBL578061|chembl:CHEMBL578061",0.200236418748741,0.116008441241968,3,"EPHA2;KIT;RPS6KA3","DTC",FALSE
"PROGESTERONE","rxcui:8727","PROGESTERONE|rxcui:8727",0.197502264523629,0.147468357510976,3,"GFAP;RHOC;TARDBP","DTC;GuideToPharmacology;NCI",TRUE
"BROMOCRIPTINE","rxcui:1760","BROMOCRIPTINE|rxcui:1760",0.194922575342635,0.140332791824961,3,"EHMT2;IL2;LEP","DTC;NCI",TRUE
"CEP-11981","iuphar.ligand:8189","CEP-11981|iuphar.ligand:8189",0.185766622718601,0.108082398672641,3,"EGFR;GSK3B;PTK2B","DTC;GuideToPharmacology",FALSE
"EPICATECHIN","rxcui:2641822","EPICATECHIN|rxcui:2641822",0.179360323849351,0.102966072108255,3,"ALPL;EHMT2;F2","DTC",FALSE
"METHYLDOPA ANHYDROUS","rxcui:1545996","METHYLDOPA ANHYDROUS|rxcui:1545996",0.176779550113836,0.134719480151963,3,"COMT;EHMT2;MMP9","DTC;PharmGKB",TRUE
"CHEMBL:CHEMBL595227","chembl:CHEMBL595227","CHEMBL:CHEMBL595227|chembl:CHEMBL595227",0.172151928734475,0.14501055155246,3,"EHMT2;HPGD;PKM","DTC",FALSE
"MONOAMINE OXIDASE INHIBITOR","ncit:C667","MONOAMINE OXIDASE INHIBITOR|ncit:C667",0.171130464565015,0.0782665645560503,3,"CES1;COMT;PRL","NCI;PharmGKB",FALSE
"ALSTERPAULLONE","drugbank:DB04014","ALSTERPAULLONE|drugbank:DB04014",0.164046217600734,0.100391920305549,3,"CSNK1G1;GSK3B;PAK4","DTC",FALSE
"ZAPRINAST","ncit:C66685","ZAPRINAST|ncit:C66685",0.146367882829641,0.125489900381936,3,"EHMT2;HPGD;PDE5A","DTC;GuideToPharmacology",FALSE
