"drug","drug_concept_id","key","total_score","max_score","gene_count","genes","sources","approved"
"CETUXIMAB","rxcui:318341","CETUXIMAB|rxcui:318341",2.53618726555355,0.902984623721263,9,"BDNF;BRAF;BTC;CTNNB1;CXCL8;EGF;EGFR;EREG;HRAS","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;ClearityFoundationBiomarkers;DoCM;FDA;MyCancerGenome;NCI;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"INSULIN, REGULAR, HUMAN","rxcui:253182","INSULIN, REGULAR, HUMAN|rxcui:253182",1.8772442993907,0.656651554199818,9,"ADIPOQ;ADM;BDNF;ENO2;GRB14;HNF4A;HRAS;IL6;LPL","NCI",TRUE
"DASATINIB ANHYDROUS","rxcui:1546019","DASATINIB ANHYDROUS|rxcui:1546019",1.41388294392626,0.961648920821576,9,"ABL1;ABL2;BRAF;BTK;DDR2;DYRK3;HRAS;LIMK1;LYN","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DoCM;DTC;FDA;GuideToPharmacology;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"CYCLOSPORINE","rxcui:3008","CYCLOSPORINE|rxcui:3008",1.33551245512019,0.600043661596385,9,"CAMLG;CD40LG;CYP3A4;DDIT3;FCGR3B;HSPA8;IMPDH2;ITGAL;LEP","DTC;GuideToPharmacology;NCI;PharmGKB;TdgClinicalTrial",TRUE
"INDOMETHACIN","rxcui:5781","INDOMETHACIN|rxcui:5781",1.13731120605372,0.326273740993035,9,"ACE;ADM;AKR1C3;BDNF;CD86;CYP3A4;DDIT3;ENO2;FCGR3B","DTC;NCI",TRUE
"DEXAMETHASONE","rxcui:3264","DEXAMETHASONE|rxcui:3264",0.598326087143855,0.204720778662296,9,"ALK;APOB;CD86;CDH17;CTNNB1;CYP3A4;FABP1;GLS;HSPA8","CKB-CORE;DTC;NCI;PharmGKB",TRUE
"TAMOXIFEN","rxcui:10324","TAMOXIFEN|rxcui:10324",0.403159461132459,0.160627072488879,9,"ALDH3B1;BGLAP;CBX1;CYP3A4;EHMT2;F2;F5;FMO3;KLK3","DTC;FDA;GuideToPharmacology;NCI;PharmGKB",TRUE
"CYCLOPHOSPHAMIDE ANHYDROUS","rxcui:1545988","CYCLOPHOSPHAMIDE ANHYDROUS|rxcui:1545988",0.283682851697764,0.0840640878564984,9,"ALDH3A1;ALK;CBX1;CTNNB1;CXCL8;CYP3A4;EHMT2;GSTM1;ITGAL","CKB-CORE;DTC;NCI;PharmGKB",TRUE
"IMATINIB","rxcui:282388","IMATINIB|rxcui:282388",0.239872622700222,0.111546578117277,9,"ABL1;ALK;BRAF;CD40LG;CTNNB1;CYP3A4;EGFR;FLT3;LYN","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DTC;FDA;GuideToPharmacology;MyCancerGenome;NCI;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"TRAMETINIB DIMETHYL SULFOXIDE","rxcui:1425098","TRAMETINIB DIMETHYL SULFOXIDE|rxcui:1425098",3.41323736590916,1.48836361848737,8,"ABL1;ALK;BRAF;CTNNB1;ETV4;ETV5;FLT3;HRAS","CGI;CIViC;CKB-CORE;ClearityFoundationBiomarkers;DoCM;FDA;OncoKB;PharmGKB",TRUE
"ATORVASTATIN CALCIUM TRIHYDRATE","rxcui:1297766","ATORVASTATIN CALCIUM TRIHYDRATE|rxcui:1297766",1.85225029009082,0.632773315865279,8,"ACE;APOA5;APOB;BGLAP;CD40LG;CYP3A4;HSPD1;LEPR","NCI;PharmGKB",TRUE
"ERLOTINIB","rxcui:337525","ERLOTINIB|rxcui:337525",1.77915012957492,1.11865282626183,8,"ABL1;ALK;BRAF;CYP3A4;DDR2;EGFR;FLT1;LYN","CancerCommons;CGI;CIViC;CKB-CORE;ClearityFoundationBiomarkers;ClearityFoundationClinicalTrial;COSMIC;DoCM;DTC;FDA;MyCancerGenome;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"RESVERATROL","rxcui:1000492","RESVERATROL|rxcui:1000492",1.48606775547344,1.06538364405889,8,"AKT1;BGLAP;CYP3A4;EHMT2;FOXO3;GDF15;GFER;HSD17B10","DTC;NCI",TRUE
"PROPRANOLOL HYDROCHLORIDE","rxcui:82084","PROPRANOLOL HYDROCHLORIDE|rxcui:82084",1.43532153216524,1.08757913664345,8,"ABR;ACAA1;ADCYAP1;BDNF;BGLAP;CD40LG;CYP3A4;EHMT2","DTC;GuideToPharmacology;NCI",TRUE
"ASPIRIN","rxcui:1191","ASPIRIN|rxcui:1191",1.34274650479197,0.87983930155425,8,"ACE;B4GALT2;BTD;CXCL8;CYP3A4;DDIT3;HMOX1;IL4","DTC;GuideToPharmacology;NCI;PharmGKB",TRUE
"IRINOTECAN HYDROCHLORIDE","rxcui:153329","IRINOTECAN HYDROCHLORIDE|rxcui:153329",1.15676510287429,0.828631723156913,8,"ALK;BCHE;BRAF;CES1;DCBLD1;DKK1;GSTM1;HSD17B10","CGI;CIViC;CKB-CORE;DTC;NCI;PharmGKB",TRUE
"SIROLIMUS","rxcui:35302","SIROLIMUS|rxcui:35302",1.00541146582415,0.360026196957831,8,"ALK;DCN;DDC;DDIT3;EGFR;EIF4E;HRAS;ITGAL","CGI;CIViC;CKB-CORE;DoCM;NCI",TRUE
"ALPRAZOLAM","rxcui:596","ALPRAZOLAM|rxcui:596",0.87897131798665,0.23621628307188,8,"ARNT;ARRB1;BRD2;BRD4;BRDT;CREBBP;CXCL8;CYP3A4","DTC;GuideToPharmacology;NCI;PharmGKB",TRUE
"CARBOPLATIN","rxcui:40048","CARBOPLATIN|rxcui:40048",0.778912521509109,0.404680608983609,8,"ALDH3A1;APEX1;BCL2;CDSN;EGFR;GPX5;HRAS;HSD17B10","CIViC;CKB-CORE;ClearityFoundationBiomarkers;DTC;PharmGKB",TRUE
"AMITRIPTYLINE HYDROCHLORIDE","rxcui:203168","AMITRIPTYLINE HYDROCHLORIDE|rxcui:203168",0.257363102056923,0.100876905427798,8,"AARS1;ADA;AKT1;BDNF;CD8B;CES1;CYP3A4;GNAS","DTC;GuideToPharmacology;NCI;PharmGKB",TRUE
"PACLITAXEL","rxcui:56946","PACLITAXEL|rxcui:56946",0.143780632319713,0.0412678249477356,8,"BCL2;BDNF;CASP3;CXCL8;DDIT3;EGFR;GSTM1;HRAS","CKB-CORE;ClearityFoundationClinicalTrial;NCI;PharmGKB;TdgClinicalTrial;TEND;TTD",TRUE
"FENOFIBRATE MICRONIZED","rxcui:221100","FENOFIBRATE MICRONIZED|rxcui:221100",2.02618824509073,1.00391920305549,7,"ADIPOQ;APOB;APOE;CD40LG;CYP3A4;GCKR;IL6","DTC;NCI;PharmGKB",TRUE
"RIBAVIRIN","rxcui:9344","RIBAVIRIN|rxcui:9344",1.89327409284857,0.915856115068167,7,"ANGPT2;BCL2;CST3;CXCL8;EGFR;IL6;KLRK1","DTC;NCI;PharmGKB",TRUE
"LOVASTATIN","rxcui:6472","LOVASTATIN|rxcui:6472",1.16300804984953,0.803135362444393,7,"AKT1;APOA5;APOB;CYP3A4;EHMT2;LEP;LPL","DTC;NCI;PharmGKB",TRUE
"IBRUTINIB","rxcui:1442981","IBRUTINIB|rxcui:1442981",0.86899213796376,0.383851459991805,7,"BMX;BTK;EFNB2;EGFR;ENO2;FLT3;LYN","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DoCM;DTC;GuideToPharmacology;MyCancerGenome;PharmGKB;TdgClinicalTrial;TTD",TRUE
"TRIAZOLAM","rxcui:10767","TRIAZOLAM|rxcui:10767",0.865253573374812,0.243374352255877,7,"ARNT;ARRB1;BRD2;BRD4;BRDT;CREBBP;CYP3A4","DTC;GuideToPharmacology;PharmGKB",TRUE
"BORTEZOMIB","rxcui:358258","BORTEZOMIB|rxcui:358258",0.542539019063438,0.307081167993444,7,"ADRM1;BCL2;BCL2L2;BDNF;DDIT3;F2;FLT3","CGI;ChEMBL;DTC;MyCancerGenomeClinicalTrial;NCI",TRUE
"EVEROLIMUS","rxcui:141704","EVEROLIMUS|rxcui:141704",0.330270966902436,0.0697911745439646,7,"AKT1;AKT2;AKT3;BRAF;CTNNB1;FLT3;HRAS","CGI;CIViC;CKB-CORE;MyCancerGenomeClinicalTrial",TRUE
"MIFEPRISTONE","rxcui:6964","MIFEPRISTONE|rxcui:6964",0.310326829965674,0.133172955507361,7,"BDNF;CBX1;CYP3A4;EHMT2;GNAS;KLK3;LPL","DTC;GuideToPharmacology;NCI;PharmGKB",TRUE
"QUERCETIN","rxcui:9060","QUERCETIN|rxcui:9060",0.0580324125364631,0.0254156760267213,7,"ABL1;APEX1;APOB;CYP3A4;EHMT2;F2;HSD17B10","DTC;NCI",TRUE
"SULTHIAME","rxcui:10240","SULTHIAME|rxcui:10240",4.86422756718553,2.1751582732869,6,"CA12;CA13;CA2;CA3;CA4;CA6","ChEMBL;TTD",TRUE
"CAMPTOTHECIN","ncit:C338","CAMPTOTHECIN|ncit:C338",4.50588421353476,2.98307420336489,6,"BDNF;CYP3A4;EHMT2;HNRNPA1;HSD17B10;HUS1","DTC;NCI",TRUE
"ETHOXZOLAMIDE","ncit:C65561","ETHOXZOLAMIDE|ncit:C65561",4.38856108764257,1.74012661862952,6,"CA12;CA13;CA2;CA3;CA4;CA6","ChEMBL;DTC;TTD",TRUE
"PRAVASTATIN SODIUM","rxcui:203144","PRAVASTATIN SODIUM|rxcui:203144",4.38310264833602,3.86694804139893,6,"ACE;ADAMTS1;APOB;APOE;CYP3A4;LPL","NCI;PharmGKB",TRUE
"METHADONE HYDROCHLORIDE","rxcui:218337","METHADONE HYDROCHLORIDE|rxcui:218337",4.26692908765737,3.07081167993444,6,"APOF;BDNF;CDH2;CRHBP;CYP3A4;LEP","GuideToPharmacology;NCI;PharmGKB",TRUE
"STREPTOZOCIN","rxcui:10114","STREPTOZOCIN|rxcui:10114",1.93082425944638,1.13486518606273,6,"ADCYAP1;BCL2;CTSD;DDIT3;ENO2;HRAS","NCI",TRUE
"SELENIUM","rxcui:9641","SELENIUM|rxcui:9641",1.84780550484716,0.682402595540987,6,"ADA;BCL2;GJA1;HMOX1;IL6;KLK3","NCI",TRUE
"VEMURAFENIB","rxcui:1147220","VEMURAFENIB|rxcui:1147220",1.72162648101169,1.58727765888503,6,"AKT1;AKT3;BRAF;CYP3A4;EFNA2;HRAS","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;ClearityFoundationBiomarkers;ClearityFoundationClinicalTrial;COSMIC;DoCM;DTC;FDA;GuideToPharmacology;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TTD",TRUE
"AMILORIDE","rxcui:644","AMILORIDE|rxcui:644",1.07832899649858,0.383851459991805,6,"BST2;BTC;BTD;CD38;EHMT2;HSD17B10","DTC;GuideToPharmacology",TRUE
"EPOETIN ALFA","rxcui:105694","EPOETIN ALFA|rxcui:105694",0.993179114544456,0.614162335986889,6,"BDNF;CA2;EPOR;FCGR3B;HRAS;ITGAL","ChEMBL;NCI;TdgClinicalTrial;TEND;TTD",TRUE
"DAUNORUBICIN LIPOSOMAL","rxcui:214468","DAUNORUBICIN LIPOSOMAL|rxcui:214468",0.982013385862368,0.573668116031709,6,"AKR1C3;AKR7A2;APEX1;EHMT2;FLT3;GPX3","CIViC;CKB-CORE;DTC;NCI;PharmGKB",TRUE
"REGORAFENIB","rxcui:1312397","REGORAFENIB|rxcui:1312397",0.864204071330074,0.632773315865279,6,"ABL1;BRAF;DDR2;EFNA2;EGFR;FLT1","ChEMBL;CKB-CORE;GuideToPharmacology;MyCancerGenome;MyCancerGenomeClinicalTrial;PharmGKB;TALC",TRUE
"DIETHYLSTILBESTROL","rxcui:3390","DIETHYLSTILBESTROL|rxcui:3390",0.502309048239467,0.279164698175858,6,"AMH;BCL2;BDNF;CP;CYP3A4;HRAS","DTC;NCI",TRUE
"TROGLITAZONE","rxcui:72610","TROGLITAZONE|rxcui:72610",0.497261574210516,0.174594644009651,6,"APOE;BDNF;CXCL8;CYP3A4;GSTM1;LEP","DTC;NCI",TRUE
"BROMOCRIPTINE","rxcui:1760","BROMOCRIPTINE|rxcui:1760",0.491335292700588,0.259075923369159,6,"ABL1;ABL2;ALDH3A1;EHMT2;GDNF;LEP","DTC;GuideToPharmacology;NCI",TRUE
"BEVACIZUMAB","rxcui:253337","BEVACIZUMAB|rxcui:253337",0.480166769712175,0.326273740993035,6,"ALK;ANXA11;BRAF;CXCL8;EGFR;HRAS","CIViC;CKB-CORE;NCI;PharmGKB",TRUE
"FENRETINIDE","ncit:C1098","FENRETINIDE|ncit:C1098",0.449525121599223,0.203523581126259,6,"CBX1;CXCL8;CYP3A4;DDIT3;EHMT2;ENO2","DTC;NCI",TRUE
"VALPROIC ACID","rxcui:11118","VALPROIC ACID|rxcui:11118",0.440592572541263,0.305285371689389,6,"BCL2;BRAF;CYP3A4;GDF2;LEP;LEPR","CKB-CORE;DTC;GuideToPharmacology;NCI;PharmGKB",TRUE
"SUNITINIB","rxcui:357977","SUNITINIB|rxcui:357977",0.428663723838814,0.129473706743268,6,"CXCL8;CYP3A4;DPYS;FLT1;FLT3;HMOX1","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DTC;GuideToPharmacology;MyCancerGenome;MyCancerGenomeClinicalTrial;PharmGKB;TALC;TdgClinicalTrial;TEND",TRUE
"NICOTINE POLACRILEX","rxcui:31765","NICOTINE POLACRILEX|rxcui:31765",0.292802609056677,0.0945720988385608,6,"APOE;BDNF;CP;CYP3A4;DDIT3;LEP","NCI;PharmGKB",TRUE
"OMEPRAZOLE","rxcui:7646","OMEPRAZOLE|rxcui:7646",0.276630486023488,0.176364184320559,6,"ATP4B;BUB1;CBX1;CXCL8;CYP3A4;EHMT2","ChEMBL;DTC;GuideToPharmacology;NCI;PharmGKB",TRUE
"RALOXIFENE HYDROCHLORIDE","rxcui:166551","RALOXIFENE HYDROCHLORIDE|rxcui:166551",0.239882572164457,0.116008441241968,6,"ALDH3B1;CBX1;CYP3A4;EHMT2;GNRH1;HSD17B10","DTC;GuideToPharmacology;NCI",TRUE
"ISOPROTERENOL","rxcui:6054","ISOPROTERENOL|rxcui:6054",0.213889518578298,0.120842126293716,6,"ABR;ACAA1;CBX1;CP;CYP3A4;EHMT2","DTC;GuideToPharmacology;NCI",TRUE
"GEFITINIB","rxcui:328134","GEFITINIB|rxcui:328134",0.205926921621312,0.0852207532444493,6,"ALK;BRAF;CSNK1D;EGFR;LIMK1;LYN","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;ClearityFoundationBiomarkers;COSMIC;DoCM;DTC;FDA;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"DESIPRAMINE","rxcui:3247","DESIPRAMINE|rxcui:3247",0.193761440071446,0.0581982146698835,6,"AKT1;ARSA;BDNF;CD8B;CES1;CYP3A4","DTC;GuideToPharmacology;PharmGKB",TRUE
"DACTINOMYCIN","rxcui:3100","DACTINOMYCIN|rxcui:3100",0.1884741892309,0.0806236271179699,6,"APEX1;BDNF;BGLAP;CYP3A4;DDIT3;EHMT2","DTC;NCI",TRUE
"PAZOPANIB","rxcui:714438","PAZOPANIB|rxcui:714438",0.185688896233705,0.0763213429223473,6,"ABL1;ALK;CXCL8;CYP3A4;FLT1;LIMK1","ChEMBL;CKB-CORE;ClearityFoundationClinicalTrial;DTC;MyCancerGenome;MyCancerGenomeClinicalTrial;PharmGKB;TALC;TdgClinicalTrial",TRUE
"LEVODOPA","rxcui:6375","LEVODOPA|rxcui:6375",0.169878596005885,0.126096131784748,6,"ADA;APEX1;BDNF;CBX1;EHMT2;HSD17B10","DTC;NCI",TRUE
"ENTRECTINIB","rxcui:2197862","ENTRECTINIB|rxcui:2197862",0.162345335092056,0.0990114718992613,6,"ABL1;ALK;BTK;FLT1;FLT3;LYN","ChEMBL;CIViC;CKB-CORE;DTC;TTD",TRUE
"TRIMIPRAMINE","rxcui:10834","TRIMIPRAMINE|rxcui:10834",0.15686069793578,0.068779708246226,6,"AKT1;BDNF;CBX1;CD8B;CES1;CYP3A4","DTC;GuideToPharmacology;PharmGKB",TRUE
"TRIFLUOPERAZINE","rxcui:10800","TRIFLUOPERAZINE|rxcui:10800",0.139661217717822,0.0669279468703661,6,"AKT1;APOB;CBX1;CYP3A4;EHMT2;GLP1R","DTC;NCI",TRUE
"NOREPINEPHRINE","rxcui:7512","NOREPINEPHRINE|rxcui:7512",0.131282691431428,0.0509802720301617,6,"ABL1;ABL2;ABR;ACAA1;APEX1;EHMT2","DTC;GuideToPharmacology",TRUE
"DOPAMINE","rxcui:3628","DOPAMINE|rxcui:3628",0.116515447347346,0.0514323138511187,6,"ALDH3A1;APEX1;CBX1;EHMT2;GFER;HSD17B10","DTC;GuideToPharmacology",TRUE
"EPINEPHRINE","rxcui:3992","EPINEPHRINE|rxcui:3992",0.106663324775453,0.0407842176241293,6,"ABL1;ABL2;ABR;ACAA1;APEX1;HSD17B10","DTC;GuideToPharmacology",TRUE
"MITOXANTRONE","rxcui:7005","MITOXANTRONE|rxcui:7005",0.101690248989449,0.0494354153019749,6,"ARSA;BCL2;CBX1;CYP3A4;EHMT2;FLT3","CKB-CORE;DTC;NCI",TRUE
"DABIGATRAN","rxcui:1546356","DABIGATRAN|rxcui:1546356",15.236200222457,11.6008441241968,5,"ADK;APOB;F2;HNMT;HYOU1","ChEMBL;DTC;PharmGKB;TdgClinicalTrial;TEND;TTD",TRUE
"SODIUM CHLORIDE","rxcui:9863","SODIUM CHLORIDE|rxcui:9863",7.66314391737457,3.72884275420611,5,"ABCC6;BDNF;DEFA5;FCGR3B;GUCA2B","NCI",TRUE
"MYCOPHENOLATE","rxcui:265323","MYCOPHENOLATE|rxcui:265323",4.01403304132488,2.61018992794428,5,"CES1;CYP3A4;HPRT1;HSD17B10;IMPDH2","ChEMBL;DTC;FDA;PharmGKB;TdgClinicalTrial;TEND",TRUE
"DABRAFENIB","rxcui:1424911","DABRAFENIB|rxcui:1424911",2.62688253037263,2.47484674649531,5,"AKT1;ALK;BRAF;EFNA2;HRAS","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;ClearityFoundationClinicalTrial;COSMIC;DoCM;FDA;GuideToPharmacology;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TTD",TRUE
"CRIZOTINIB","rxcui:1148495","CRIZOTINIB|rxcui:1148495",2.60706800104238,2.52083207455519,5,"ABL1;ALK;BRAF;EGFR;HRAS","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DoCM;DTC;FDA;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TTD",TRUE
"PANITUMUMAB","rxcui:263034","PANITUMUMAB|rxcui:263034",2.30602811216914,1.30509496397214,5,"BRAF;BTC;EGFR;EREG;HRAS","CGI;ChEMBL;CIViC;CKB-CORE;ClearityFoundationBiomarkers;ClearityFoundationClinicalTrial;DoCM;FDA;MyCancerGenome;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TEND;TTD",TRUE
"PONATINIB","rxcui:1364347","PONATINIB|rxcui:1364347",1.3995876823456,0.744163884782392,5,"ABL1;ABL2;BRAF;FAP;FLT3","CGI;ChEMBL;CIViC;CKB-CORE;DoCM;DTC;FDA;GuideToPharmacology;MyCancerGenome;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TTD",TRUE
"VINCRISTINE","rxcui:11202","VINCRISTINE|rxcui:11202",1.36407582911938,1.28898268046631,5,"ABL1;BCL2;BDNF;CAPG;CP","FDA;NCI;PharmGKB",TRUE
"DACARBAZINE","rxcui:3098","DACARBAZINE|rxcui:3098",1.3166210652918,0.696050647451807,5,"ADK;CXCL8;CYP3A4;FN1;GSTM1","CIViC;DTC;NCI;PharmGKB",TRUE
"GEMCITABINE","rxcui:12574","GEMCITABINE|rxcui:12574",1.24878468536248,0.567432593031365,5,"BRAF;CAMK4;CDSN;GPX5;HRAS","CKB-CORE;NCI;PharmGKB",TRUE
"CHLOROQUINE","rxcui:2393","CHLOROQUINE|rxcui:2393",1.13131286108445,0.543789568321724,5,"BMX;BRAF;CYP3A4;EHMT2;GRK2","CKB-CORE;DTC;GuideToPharmacology",TRUE
"PEGINTERFERON ALFA-2B","rxcui:253453","PEGINTERFERON ALFA-2B|rxcui:253453",1.10905059863109,0.815684352482586,5,"DHODH;EGFR;IFNAR1;IL6;KLRK1","ChEMBL;GuideToPharmacology;PharmGKB",TRUE
"TESTOSTERONE","rxcui:10379","TESTOSTERONE|rxcui:10379",1.10108452672458,0.629910088191681,5,"AKR1C3;AMH;APOA1;CYP3A4;HNF4A","DTC;NCI;PharmGKB",TRUE
"HEPARIN","rxcui:5224","HEPARIN|rxcui:5224",1.09233254196095,0.652547481986069,5,"APOB;CSNK2A1;F2;FCGR3B;FGF4","NCI;TdgClinicalTrial;TEND",TRUE
"IRBESARTAN","rxcui:83818","IRBESARTAN|rxcui:83818",1.04430082391707,0.376469701145809,5,"ACADM;APOB;APOE;CD40LG;CYP3A4","DTC;GuideToPharmacology;NCI;PharmGKB",TRUE
"BUSULFAN","rxcui:1828","BUSULFAN|rxcui:1828",1.02249434230308,0.5495136690409,5,"ABL1;ADK;CYP3A4;GSTM1;ITGAL","DTC;FDA;NCI;PharmGKB",TRUE
"GEMFIBROZIL","rxcui:4719","GEMFIBROZIL|rxcui:4719",1.01070200216948,0.501959601527746,5,"ACE;BDNF;IL6;LEP;LPL","NCI;PharmGKB;TTD",TRUE
"GILTERITINIB","rxcui:2105806","GILTERITINIB|rxcui:2105806",0.88975825086206,0.559076825262496,5,"ALK;BRAF;DPYS;DTNA;FLT3","ChEMBL;CIViC;CKB-CORE;FDA;GuideToPharmacology;OncoKB;PharmGKB",TRUE
"PAROXETINE HYDROCHLORIDE, HEMIHYDRATE","rxcui:1298842","PAROXETINE HYDROCHLORIDE, HEMIHYDRATE|rxcui:1298842",0.860643682926018,0.522037985588855,5,"ADM;CYP3A4;EHMT2;GDNF;GLP1R","DTC;PharmGKB",TRUE
"MIDAZOLAM HYDROCHLORIDE","rxcui:203128","MIDAZOLAM HYDROCHLORIDE|rxcui:203128",0.758570123428587,0.223093156234554,5,"BRD2;BRD4;BRDT;CREBBP;CXCL8","DTC;NCI",TRUE
"OXALIPLATIN","rxcui:32592","OXALIPLATIN|rxcui:32592",0.655840135833804,0.392509763600643,5,"ABL1;BCL2;BRAF;DKK1;GCKR","CIViC;CKB-CORE;ClearityFoundationBiomarkers;NCI;PharmGKB",TRUE
"PEMBROLIZUMAB","rxcui:1547545","PEMBROLIZUMAB|rxcui:1547545",0.625300630194513,0.3954833224158,5,"ALK;B2M;BRAF;EGFR;GM2A","CIViC;CKB-CORE;FDA;GuideToPharmacology;PharmGKB",TRUE
