"gene","drug","drug_concept_id","interaction_score","interaction_types","sources","key"
"BRAF","XL281","drugbank:DB05190",0.174012661862952,"","MyCancerGenome;TdgClinicalTrial","XL281|drugbank:DB05190"
"BRAF","RIFAMPIN","rxcui:9384",0.0186442137710305,"","CKB-CORE","RIFAMPIN|rxcui:9384"
"BRAF","TIZATERKIB","ncit:C176765",0.130509496397214,"","CKB-CORE","TIZATERKIB|ncit:C176765"
"BRAF","MK-8353","iuphar.ligand:9974",0.0870063309314759,"","CKB-CORE","MK-8353|iuphar.ligand:9974"
"BRAF","TALAZOPARIB","rxcui:2099704",0.0186442137710305,"","CKB-CORE","TALAZOPARIB|rxcui:2099704"
"BRAF","GSK2636771","iuphar.ligand:7967",0.0489410611489552,"","CKB-CORE","GSK2636771|iuphar.ligand:7967"
"BRAF","RUXOLITINIB","rxcui:1193326",0.0326273740993035,"","CKB-CORE","RUXOLITINIB|rxcui:1193326"
"BRAF","MIRDAMETINIB","iuphar.ligand:7935",0.0652547481986069,"","ClearityFoundationBiomarkers","MIRDAMETINIB|iuphar.ligand:7935"
"BRAF","PLX8394","drugbank:DB16038",0.783056978383283,"","CKB-CORE;OncoKB;TTD","PLX8394|drugbank:DB16038"
"BRAF","OLAPARIB","rxcui:1597582",0.0113486518606273,"","CKB-CORE","OLAPARIB|rxcui:1597582"
"BRAF","ARQ-736","chembl:CHEMBL5314407",0.261018992794428,"","ChEMBL;TTD","ARQ-736|chembl:CHEMBL5314407"
"BRAF","NAVITOCLAX","ncit:C64776",0.0978821222979104,"","CKB-CORE","NAVITOCLAX|ncit:C64776"
"BRAF","GEFITINIB","rxcui:328134",0.0233748351756204,"","CIViC;CKB-CORE","GEFITINIB|rxcui:328134"
"BRAF","PAN-RAF INHIBITOR XP-102","ncit:C187123",0.522037985588855,"","CKB-CORE","PAN-RAF INHIBITOR XP-102|ncit:C187123"
"BRAF","VALPROIC ACID","rxcui:11118",0.00915856115068167,"","CKB-CORE","VALPROIC ACID|rxcui:11118"
"BRAF","ABEMACICLIB","rxcui:1946825",0.027475683452045,"","CKB-CORE","ABEMACICLIB|rxcui:1946825"
"BRAF","PYRVINIUM","rxcui:35163",0.261018992794428,"","CKB-CORE","PYRVINIUM|rxcui:35163"
"BRAF","LY-3009120","chembl:CHEMBL3577124",0.0870063309314759,"","ChEMBL","LY-3009120|chembl:CHEMBL3577124"
"BRAF","GSK2334470","iuphar.ligand:8008",0.0870063309314759,"","CKB-CORE","GSK2334470|iuphar.ligand:8008"
"BRAF","RAF-265","drugbank:DB05984",0.130509496397214,"","ChEMBL","RAF-265|drugbank:DB05984"
"BRAF","ENZALUTAMIDE","rxcui:1307298",0.0326273740993035,"","CKB-CORE","ENZALUTAMIDE|rxcui:1307298"
"BRAF","ERK1/2 INHIBITOR JSI-1187","ncit:C174203",0.261018992794428,"","CKB-CORE","ERK1/2 INHIBITOR JSI-1187|ncit:C174203"
"BRAF","AVUTOMETINIB","ncit:C80060",0.14501055155246,"","CKB-CORE","AVUTOMETINIB|ncit:C80060"
"BRAF","SARACATINIB","ncit:C48378",0.0602351521833295,"","CKB-CORE","SARACATINIB|ncit:C48378"
"BRAF","DOXORUBICIN HYDROCHLORIDE","rxcui:142433",0.00352728368641118,"","CKB-CORE","DOXORUBICIN HYDROCHLORIDE|rxcui:142433"
"BRAF","TINLORAFENIB","ncit:C175553",0.0870063309314759,"","CKB-CORE","TINLORAFENIB|ncit:C175553"
"BRAF","DNA-DEPENDENT PROTEIN KINASE-TARGETING SIDNA DT01","ncit:C99165",0.522037985588855,"","CKB-CORE","DNA-DEPENDENT PROTEIN KINASE-TARGETING SIDNA DT01|ncit:C99165"
"BRAF","NERATINIB","rxcui:1940643",0.0696050647451807,"","CKB-CORE","NERATINIB|rxcui:1940643"
"BRAF","P53/HDM2 INTERACTION INHIBITOR CGM097","ncit:C104280",0.174012661862952,"","CKB-CORE","P53/HDM2 INTERACTION INHIBITOR CGM097|ncit:C104280"
"BRAF","IAG933","iuphar.ligand:13367",0.104407597117771,"","CKB-CORE","IAG933|iuphar.ligand:13367"
"BRAF","VTX-11E","iuphar.ligand:9375",0.208815194235542,"","CKB-CORE","VTX-11E|iuphar.ligand:9375"
"BRAF","LORLATINIB","rxcui:2103164",0.0401567681222196,"","CKB-CORE","LORLATINIB|rxcui:2103164"
"BRAF","TUBASTATIN A","iuphar.ligand:9702",0.0870063309314759,"","CKB-CORE","TUBASTATIN A|iuphar.ligand:9702"
"BRAF","PF-04217903","drugbank:DB12848",0.174012661862952,"","CKB-CORE","PF-04217903|drugbank:DB12848"
"BRAF","FUTUXIMAB/MODOTUXIMAB MIXTURE","ncit:C91381",0.174012661862952,"","CKB-CORE","FUTUXIMAB/MODOTUXIMAB MIXTURE|ncit:C91381"
"BRAF","MIRANSERTIB","ncit:C99172",0.0652547481986069,"","CKB-CORE","MIRANSERTIB|ncit:C99172"
"BRAF","DEL-22379","wikidata:Q21044462",0.174012661862952,"","CKB-CORE","DEL-22379|wikidata:Q21044462"
"BRAF","LXH254","chembl:CHEMBL4583691",0.130509496397214,"","ChEMBL","LXH254|chembl:CHEMBL4583691"
"BRAF","MEK INHIBITOR REC-4881","ncit:C84858",0.261018992794428,"","CIViC","MEK INHIBITOR REC-4881|ncit:C84858"
"BRAF","PILARALISIB","ncit:C71705",0.0307081167993444,"","CKB-CORE","PILARALISIB|ncit:C71705"
"BRAF","PALBOCICLIB","rxcui:1601374",0.0307081167993444,"","CKB-CORE","PALBOCICLIB|rxcui:1601374"
"BRAF","YM-254890","iuphar.ligand:9335",0.261018992794428,"","CKB-CORE","YM-254890|iuphar.ligand:9335"
"BRAF","TUNLAMETINIB","ncit:C173437",0.261018992794428,"","CKB-CORE","TUNLAMETINIB|ncit:C173437"
"BRAF","EVEROLIMUS","rxcui:141704",0.0383851459991805,"","CKB-CORE","EVEROLIMUS|rxcui:141704"
"BRAF","ROMIDEPSIN","rxcui:877510",0.0186442137710305,"","CKB-CORE","ROMIDEPSIN|rxcui:877510"
"BRAF","PF-00477736","chembl:CHEMBL3545137",0.130509496397214,"","CKB-CORE","PF-00477736|chembl:CHEMBL3545137"
"BRAF","SONOLISIB","ncit:C78848",0.029002110310492,"","CKB-CORE","SONOLISIB|ncit:C78848"
"BRAF","HYDROXYCHLOROQUINE","rxcui:5521",0.029002110310492,"","CKB-CORE","HYDROXYCHLOROQUINE|rxcui:5521"
"BRAF","RAF INHIBITOR BDTX-4933","ncit:C200038",0.261018992794428,"","CKB-CORE","RAF INHIBITOR BDTX-4933|ncit:C200038"
"BRAF","OSIMERTINIB","rxcui:1721560",0.0559326413130916,"","CKB-CORE","OSIMERTINIB|rxcui:1721560"
"BRAF","FLUOROURACIL","rxcui:4492",0.0135009823859187,"","CKB-CORE","FLUOROURACIL|rxcui:4492"
"BRAF","RAF INHIBITOR DCC-3084","ncit:C206466",0.261018992794428,"","CKB-CORE","RAF INHIBITOR DCC-3084|ncit:C206466"
"BRAF","OBATOCLAX","ncit:C60770",0.0652547481986069,"","CKB-CORE","OBATOCLAX|ncit:C60770"
"BRAF","CI-1040","drugbank:DB12429",0.0614162335986889,"","CKB-CORE","CI-1040|drugbank:DB12429"
"BRAF","PF-07799933","drugbank:DB17489",0.261018992794428,"","CKB-CORE","PF-07799933|drugbank:DB17489"
"BRAF","ERK INHIBITOR CC-90003","ncit:C119747",0.130509496397214,"","CKB-CORE","ERK INHIBITOR CC-90003|ncit:C119747"
"BRAF","LY3009120","iuphar.ligand:8943",0.234917093514985,"","CKB-CORE","LY3009120|iuphar.ligand:8943"
"BRAF","BI-2536","iuphar.ligand:5666",0.0745768550841222,"","CKB-CORE","BI-2536|iuphar.ligand:5666"
"BRAF","LAPATINIB","rxcui:480167",0.025259902528493,"","CKB-CORE","LAPATINIB|rxcui:480167"
"BRAF","PAC-1","drugbank:DB13048",0.174012661862952,"","CKB-CORE","PAC-1|drugbank:DB13048"
"BRAF","SAPITINIB","ncit:C77887",0.0745768550841222,"","CKB-CORE","SAPITINIB|ncit:C77887"
"BRAF","ERK1/2 INHIBITOR ERAS-007","ncit:C150248",0.174012661862952,"","CKB-CORE","ERK1/2 INHIBITOR ERAS-007|ncit:C150248"
"BRAF","BMS-908662","drugbank:DB12854",0.261018992794428,"","TTD","BMS-908662|drugbank:DB12854"
"BRAF","MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR","ncit:C69145",0.0435031654657379,"","CIViC","MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR|ncit:C69145"
"BRAF","IRINOTECAN HYDROCHLORIDE","rxcui:153329",0.0414315861578457,"","CGI;CIViC;CKB-CORE","IRINOTECAN HYDROCHLORIDE|rxcui:153329"
"BRAF","PLIXORAFENIB","ncit:C113330",0.261018992794428,"","ChEMBL","PLIXORAFENIB|ncit:C113330"
"BRAF","GILTERITINIB","rxcui:2105806",0.029002110310492,"","CKB-CORE","GILTERITINIB|rxcui:2105806"
"BRAF","BRAF(V600E) KINASE INHIBITOR ABM-1310","ncit:C170951",0.261018992794428,"","CKB-CORE","BRAF(V600E) KINASE INHIBITOR ABM-1310|ncit:C170951"
"BRAF","REFAMETINIB","ncit:C74059",0.0474579986898959,"","CKB-CORE","REFAMETINIB|ncit:C74059"
"BRAF","BOSUTINIB","rxcui:1307619",0.0226973037212546,"","CKB-CORE","BOSUTINIB|rxcui:1307619"
"BRAF","RUCAPARIB","rxcui:1862579",0.021751582732869,"","CKB-CORE","RUCAPARIB|rxcui:1862579"
"BRAF","DACTOLISIB","ncit:C74072",0.021751582732869,"","CIViC;CKB-CORE","DACTOLISIB|ncit:C74072"
"BRAF","ERLOTINIB","rxcui:337525",0.0326273740993035,"","CIViC;CKB-CORE","ERLOTINIB|rxcui:337525"
"BRAF","MEK INHIBITOR IMM-1-104","ncit:C192810",0.130509496397214,"","CKB-CORE","MEK INHIBITOR IMM-1-104|ncit:C192810"
"BRAF","TAK-632","iuphar.ligand:10387",0.14501055155246,"","CKB-CORE","TAK-632|iuphar.ligand:10387"
"BRAF","NAPORAFENIB","ncit:C125003",0.163136870496517,"","CKB-CORE","NAPORAFENIB|ncit:C125003"
"BRAF","LIFIRAFENIB","ncit:C124995",1.17458546757492,"","ChEMBL;CKB-CORE;TTD","LIFIRAFENIB|ncit:C124995"
"BRAF","TIPIFARNIB","ncit:C1703",0.0580042206209839,"","CKB-CORE","TIPIFARNIB|ncit:C1703"
"BRAF","PANOBINOSTAT","rxcui:1603350",0.0244705305744776,"","CKB-CORE","PANOBINOSTAT|rxcui:1603350"
"BRAF","CCT196969","iuphar.ligand:9815",0.21751582732869,"","CKB-CORE","CCT196969|iuphar.ligand:9815"
"BRAF","SAPANISERTIB","rxcui:2395271",0.0226973037212546,"","CKB-CORE","SAPANISERTIB|rxcui:2395271"
"BRAF","LUVOMETINIB","ncit:C172382",0.130509496397214,"","CKB-CORE","LUVOMETINIB|ncit:C172382"
"BRAF","SHP2 INHIBITOR PF-07284892","ncit:C178469",0.174012661862952,"","CKB-CORE","SHP2 INHIBITOR PF-07284892|ncit:C178469"
"BRAF","SELUMETINIB","rxcui:2289380",0.229380327001164,"","CGI;CIViC;CKB-CORE;ClearityFoundationBiomarkers;PharmGKB","SELUMETINIB|rxcui:2289380"
"BRAF","TIVOZANIB","rxcui:2534233",0.0580042206209839,"","CKB-CORE","TIVOZANIB|rxcui:2534233"
"BRAF","PICTILISIB","ncit:C165479",0.031638665793264,"","CKB-CORE","PICTILISIB|ncit:C165479"
"BRAF","CAPECITABINE","rxcui:194000",0.0153540583996722,"","CIViC;CKB-CORE","CAPECITABINE|rxcui:194000"
"BRAF","FICERAFUSP ALFA","ncit:C173165",0.522037985588855,"","CKB-CORE","FICERAFUSP ALFA|ncit:C173165"
"BRAF","B-RAF/VEGFR-2 INHIBITOR RAF265","ncit:C61311",0.21751582732869,"","CKB-CORE;MyCancerGenome","B-RAF/VEGFR-2 INHIBITOR RAF265|ncit:C61311"
"BRAF","AZD1208","iuphar.ligand:7698",0.0870063309314759,"","CKB-CORE","AZD1208|iuphar.ligand:7698"
"BRAF","SAR260301","iuphar.ligand:8793",0.0652547481986069,"","CKB-CORE","SAR260301|iuphar.ligand:8793"
"BRAF","IMATINIB","rxcui:282388",0.00725052757762299,"","CKB-CORE","IMATINIB|rxcui:282388"
"BRAF","VORUCICLIB","ncit:C141430",0.0174012661862952,"","CKB-CORE","VORUCICLIB|ncit:C141430"
"BRAF","SY-5609","drugbank:DB17099",0.261018992794428,"","CKB-CORE","SY-5609|drugbank:DB17099"
"BRAF","RIBOCICLIB","rxcui:1873916",0.0435031654657379,"","CKB-CORE","RIBOCICLIB|rxcui:1873916"
"BRAF","BRIMARAFENIB","ncit:C173633",0.261018992794428,"","CKB-CORE","BRIMARAFENIB|ncit:C173633"
"BRAF","SPARTALIZUMAB","ncit:C121625",0.261018992794428,"","CKB-CORE","SPARTALIZUMAB|ncit:C121625"
"BRAF","CHIR-265","iuphar.ligand:5674",0.104407597117771,"","CancerCommons;TdgClinicalTrial","CHIR-265|iuphar.ligand:5674"
"BRAF","GEMCITABINE","rxcui:12574",0.00567432593031365,"","CKB-CORE","GEMCITABINE|rxcui:12574"
"BRAF","TW-37","drugbank:DB17059",0.522037985588855,"","CKB-CORE","TW-37|drugbank:DB17059"
"BRAF","IPILIMUMAB","rxcui:1094833",0.0522037985588855,"","CKB-CORE","IPILIMUMAB|rxcui:1094833"
"BRAF","NST-628","iuphar.ligand:13370",0.104407597117771,"","CKB-CORE","NST-628|iuphar.ligand:13370"
"BRAF","DUAL IGF-1R/INSR INHIBITOR BMS-754807","ncit:C74043",0.0870063309314759,"","CIViC","DUAL IGF-1R/INSR INHIBITOR BMS-754807|ncit:C74043"
"BRAF","TORIPALIMAB-TPZI","rxcui:2669407",0.130509496397214,"","CKB-CORE","TORIPALIMAB-TPZI|rxcui:2669407"
"BRAF","CELECOXIB","rxcui:140587",0.0077916117252068,"","CKB-CORE","CELECOXIB|rxcui:140587"
"BRAF","PANITUMUMAB","rxcui:263034",1.30509496397214,"","CGI;CIViC;CKB-CORE;DoCM;OncoKB","PANITUMUMAB|rxcui:263034"
"BRAF","AXITINIB","rxcui:1242999",0.0248589516947074,"","CKB-CORE","AXITINIB|rxcui:1242999"
"BRAF","ZSTK474","iuphar.ligand:7965",0.0474579986898959,"","CKB-CORE","ZSTK474|iuphar.ligand:7965"
"BRAF","CEDIRANIB","ncit:C80867",0.00932210688551527,"","CKB-CORE","CEDIRANIB|ncit:C80867"
"BRAF","TAK-733","drugbank:DB12241",0.208815194235542,"","CKB-CORE","TAK-733|drugbank:DB12241"
"BRAF","ENCORAFENIB","rxcui:2049106",1.53711184645607,"","CancerCommons;ChEMBL;CIViC;CKB-CORE;FDA;MyCancerGenome;OncoKB;PharmGKB;TALC;TTD","ENCORAFENIB|rxcui:2049106"
"BRAF","RG-7256","chembl:CHEMBL3545080",0.522037985588855,"","ChEMBL;TTD","RG-7256|chembl:CHEMBL3545080"
"BRAF","VENETOCLAX","rxcui:1747556",0.035593499017422,"","CIViC;CKB-CORE","VENETOCLAX|rxcui:1747556"
"BCL7A","ZK159222","iuphar.ligand:2789",1.86442137710305,"","GuideToPharmacology","ZK159222|iuphar.ligand:2789"
"BCL7A","INECALCITOL","ncit:C83818",1.86442137710305,"","GuideToPharmacology","INECALCITOL|ncit:C83818"
"BCL7A","LITHOCHOLIC ACID","iuphar.ligand:611",0.286834058015855,"","GuideToPharmacology","LITHOCHOLIC ACID|iuphar.ligand:611"
"BCL7A","CALCITRIOL","rxcui:1894",0.310736896183842,"","GuideToPharmacology","CALCITRIOL|rxcui:1894"
"BCL7A","2MD","iuphar.ligand:2776",1.86442137710305,"","GuideToPharmacology","2MD|iuphar.ligand:2776"
"BCL7A","TACALCITOL","rxcui:291204",3.72884275420611,"","GuideToPharmacology","TACALCITOL|rxcui:291204"
"BCL7A","CALCIPOTRIENE","rxcui:29365",0.932210688551527,"","GuideToPharmacology","CALCIPOTRIENE|rxcui:29365"
"BCL7A","3-KETO-LITHOCHOLIC ACID","iuphar.ligand:2766",1.86442137710305,"","GuideToPharmacology","3-KETO-LITHOCHOLIC ACID|iuphar.ligand:2766"
"BCL7A","LEXACALCITOL","ncit:C80885",3.72884275420611,"","GuideToPharmacology","LEXACALCITOL|ncit:C80885"
"BCL7A","PARICALCITOL","rxcui:73710",1.24294758473537,"","GuideToPharmacology","PARICALCITOL|rxcui:73710"
"BCL7A","CALCITRIOL-26,23-LACTONE","iuphar.ligand:2786",3.72884275420611,"","GuideToPharmacology","CALCITRIOL-26,23-LACTONE|iuphar.ligand:2786"
"BCL7A","DOXERCALCIFEROL","rxcui:11516",1.86442137710305,"","GuideToPharmacology","DOXERCALCIFEROL|rxcui:11516"
"BCL7A","SEOCALCITOL","ncit:C26669",1.86442137710305,"","GuideToPharmacology","SEOCALCITOL|ncit:C26669"
"BCL7A","LG190178","iuphar.ligand:2787",3.72884275420611,"","GuideToPharmacology","LG190178|iuphar.ligand:2787"
"CYB5R1","ISOSORBIDE MONONITRATE","rxcui:28004",1.04407597117771,"","PharmGKB","ISOSORBIDE MONONITRATE|rxcui:28004"
"CYB5R1","PRIMAQUINE","rxcui:8687",0.949159973797919,"","PharmGKB","PRIMAQUINE|rxcui:8687"
"CYB5R1","METOCLOPRAMIDE HYDROCHLORIDE","rxcui:267036",0.745768550841222,"","PharmGKB","METOCLOPRAMIDE HYDROCHLORIDE|rxcui:267036"
"CYB5R1","RASBURICASE","rxcui:283821",2.08815194235542,"","PharmGKB","RASBURICASE|rxcui:283821"
"CYB5R1","ISOSORBIDE DINITRATE","rxcui:6058",0.949159973797919,"","PharmGKB","ISOSORBIDE DINITRATE|rxcui:6058"
"ARL3","ZD7288","iuphar.ligand:2359",1.49153710168244,"","GuideToPharmacology","ZD7288|iuphar.ligand:2359"
"ARL3","CILOBRADINE","ncit:C81347",1.49153710168244,"","GuideToPharmacology","CILOBRADINE|ncit:C81347"
"ARL3","ZATEBRADINE","ncit:C66687",1.86442137710305,"","GuideToPharmacology","ZATEBRADINE|ncit:C66687"
"ARL3","CS+","iuphar.ligand:2356",0.932210688551527,"","GuideToPharmacology","CS+|iuphar.ligand:2356"
"ARL3","MEL57A","iuphar.ligand:6260",7.45768550841222,"","GuideToPharmacology","MEL57A|iuphar.ligand:6260"
"ARL3","IVABRADINE","rxcui:1649480",1.24294758473537,"","GuideToPharmacology","IVABRADINE|rxcui:1649480"
"ARL3","EC18","iuphar.ligand:6262",7.45768550841222,"","GuideToPharmacology","EC18|iuphar.ligand:6262"
"GLS","CURCUMIN","rxcui:2955",0.0111403752793183,"","DTC","CURCUMIN|rxcui:2955"
"GLS","NAFCILLIN SODIUM","rxcui:9893",0.735264768435007,"","DTC","NAFCILLIN SODIUM|rxcui:9893"
"GLS","CEFAMANDOLE SODIUM","ncit:C47967",0.052518912031072,"","DTC","CEFAMANDOLE SODIUM|ncit:C47967"
"GLS","CHEMBL:CHEMBL2002487","chembl:CHEMBL2002487",0.0668422516759098,"","DTC","CHEMBL:CHEMBL2002487|chembl:CHEMBL2002487"
"GLS","SULFURETIN","chembl:CHEMBL490355",0.045954048027188,"","DTC","SULFURETIN|chembl:CHEMBL490355"
"GLS","OXIDOPAMINE HYDROCHLORIDE","chembl:CHEMBL451197",0.043250868731471,"","DTC","OXIDOPAMINE HYDROCHLORIDE|chembl:CHEMBL451197"
"GLS","IODOPHTHALEIN","chembl:CHEMBL1160008",0.0919080960543759,"","DTC","IODOPHTHALEIN|chembl:CHEMBL1160008"
"GLS","CEFSULODIN SODIUM","rxcui:267417",0.0919080960543759,"","DTC","CEFSULODIN SODIUM|rxcui:267417"
"GLS","DEXAMETHASONE","rxcui:3264",0.0173003474925884,"","NCI","DEXAMETHASONE|rxcui:3264"
"GLS","BELATACEPT","rxcui:1112973",0.147052953687001,"","GuideToPharmacology","BELATACEPT|rxcui:1112973"
"GLS","EMODIC ACID","chembl:CHEMBL290914",0.0612720640362506,"","DTC","EMODIC ACID|chembl:CHEMBL290914"
"GLS","CHEMBL:CHEMBL234338","chembl:CHEMBL234338",0.0350126080207146,"","DTC","CHEMBL:CHEMBL234338|chembl:CHEMBL234338"
"GLS","LINOLENIC ACID","rxcui:52071",0.0350126080207146,"","DTC","LINOLENIC ACID|rxcui:52071"
"GLS","ASTERRIC ACID","chembl:CHEMBL469424",0.0408480426908337,"","DTC","ASTERRIC ACID|chembl:CHEMBL469424"
"GLS","CEFOXITIN SODIUM","rxcui:203118",0.0919080960543759,"","DTC","CEFOXITIN SODIUM|rxcui:203118"
"GLS","MYRICETIN","rxcui:1368374",0.0183816192108752,"","DTC","MYRICETIN|rxcui:1368374"
"GLS","CHEMBL:CHEMBL525103","chembl:CHEMBL525103",0.0919080960543759,"","DTC","CHEMBL:CHEMBL525103|chembl:CHEMBL525103"
"GLS","MESALAMINE","rxcui:52582",0.0334211258379549,"","DTC","MESALAMINE|rxcui:52582"
"GLS","OXYTETRACYCLINE HYDROCHLORIDE","rxcui:4780",0.0816960853816675,"","DTC","OXYTETRACYCLINE HYDROCHLORIDE|rxcui:4780"
"GLS","CHEMBL:CHEMBL339587","chembl:CHEMBL339587",0.0919080960543759,"","DTC","CHEMBL:CHEMBL339587|chembl:CHEMBL339587"
"GLS","PSOROMIC ACID","chembl:CHEMBL176570",0.735264768435007,"","DTC","PSOROMIC ACID|chembl:CHEMBL176570"
"GLS","ANGIOGENESIS INHIBITOR","ncit:C1742",0.122544128072501,"","NCI","ANGIOGENESIS INHIBITOR|ncit:C1742"
"GLS","EICOSAPENTAENOIC ACID","rxcui:90",0.245088256145002,"","DTC","EICOSAPENTAENOIC ACID|rxcui:90"
"GLS","SURAMIN","rxcui:10256",0.0193490728535528,"","DTC","SURAMIN|rxcui:10256"
"GLS","ISOTHYMONIN","chembl:CHEMBL463563",0.0735264768435007,"","DTC","ISOTHYMONIN|chembl:CHEMBL463563"
"GLS","CHEMBL:CHEMBL600738","chembl:CHEMBL600738",0.122544128072501,"","DTC","CHEMBL:CHEMBL600738|chembl:CHEMBL600738"
"GLS","ALEXIDINE HYDROCHLORIDE","chembl:CHEMBL1487183",0.043250868731471,"","DTC","ALEXIDINE HYDROCHLORIDE|chembl:CHEMBL1487183"
"GLS","AMPICILLIN (ANHYDROUS)","rxcui:221058",0.0668422516759098,"","DTC","AMPICILLIN (ANHYDROUS)|rxcui:221058"
"GLS","CHEMBL:CHEMBL505670","chembl:CHEMBL505670",0.0210075648124288,"","DTC","CHEMBL:CHEMBL505670|chembl:CHEMBL505670"
"GLS","LOMOFUNGIN","ncit:C170125",0.0490176512290005,"","DTC","LOMOFUNGIN|ncit:C170125"
"GLS","CHEMBL:CHEMBL1527","chembl:CHEMBL1527",0.122544128072501,"","DTC","CHEMBL:CHEMBL1527|chembl:CHEMBL1527"
"GLS","THUNBERGINOL B","chembl:CHEMBL70501",0.0735264768435007,"","DTC","THUNBERGINOL B|chembl:CHEMBL70501"
"GLS","CEFIXIME ANHYDROUS","rxcui:1546021",0.0668422516759098,"","DTC","CEFIXIME ANHYDROUS|rxcui:1546021"
"GLS","RHEIN","drugbank:DB13174",0.0334211258379549,"","DTC","RHEIN|drugbank:DB13174"
"GLS","4-AMINOPHENOL","rxcui:1435279",0.0919080960543759,"","DTC","4-AMINOPHENOL|rxcui:1435279"
"GLS","CEFAMANDOLE NAFATE","rxcui:20473",0.735264768435007,"","DTC","CEFAMANDOLE NAFATE|rxcui:20473"
"GLS","EVANS BLUE","rxcui:4191",0.147052953687001,"","DTC","EVANS BLUE|rxcui:4191"
"GLS","SANGUINARIUM","ncit:C81358",0.0294105907374003,"","DTC","SANGUINARIUM|ncit:C81358"
"GLS","EBSELEN","ncit:C65503",0.0210075648124288,"","DTC","EBSELEN|ncit:C65503"
"GLS","GALLIC ACID","rxcui:1311389",0.0612720640362506,"","DTC","GALLIC ACID|rxcui:1311389"
"GLS","CHEMBL:CHEMBL199592","chembl:CHEMBL199592",0.183816192108752,"","DTC","CHEMBL:CHEMBL199592|chembl:CHEMBL199592"
"GLS","PURPUROGALLIN","chembl:CHEMBL66953",0.0204240213454169,"","DTC","PURPUROGALLIN|chembl:CHEMBL66953"
"GLS","DAPHNORIN","chembl:CHEMBL1209491",0.105037824062144,"","DTC","DAPHNORIN|chembl:CHEMBL1209491"
"GLS","CALMIDAZOLIUM CHLORIDE","chembl:CHEMBL1208858",0.0367632384217504,"","DTC","CALMIDAZOLIUM CHLORIDE|chembl:CHEMBL1208858"
"GLS","CEFMETAZOLE SODIUM","rxcui:203140",0.367632384217504,"","DTC","CEFMETAZOLE SODIUM|rxcui:203140"
"GLS","CHEMBL:CHEMBL582478","chembl:CHEMBL582478",0.0919080960543759,"","DTC","CHEMBL:CHEMBL582478|chembl:CHEMBL582478"
"GLS","6-DIAZO-5-OXO-L-NORLEUCINE","drugbank:DB17537",0.735264768435007,"","NCI","6-DIAZO-5-OXO-L-NORLEUCINE|drugbank:DB17537"
"GLS","CEFACLOR ANHYDROUS","rxcui:1450910",0.052518912031072,"","DTC","CEFACLOR ANHYDROUS|rxcui:1450910"
"GLS","SENNOSIDE B","rxcui:56161",0.045954048027188,"","DTC","SENNOSIDE B|rxcui:56161"
"GLS","COUMESTROL","iuphar.ligand:12437",0.0735264768435007,"","DTC","COUMESTROL|iuphar.ligand:12437"
"GLS","PIRARUBICIN","rxcui:33764",0.0816960853816675,"","DTC","PIRARUBICIN|rxcui:33764"
"GLS","CEFATRIZINE","rxcui:2179",0.735264768435007,"","DTC","CEFATRIZINE|rxcui:2179"
"GLS","DICLOXACILLIN","rxcui:3356",0.245088256145002,"","DTC","DICLOXACILLIN|rxcui:3356"
"GLS","METHOTREXATE","rxcui:6851",0.013368450335182,"","NCI","METHOTREXATE|rxcui:6851"
"GLS","THERAPEUTIC GLUCOCORTICOID","ncit:C521",0.043250868731471,"","NCI","THERAPEUTIC GLUCOCORTICOID|ncit:C521"
"GLS","TELAGLENASTAT","ncit:C114381",0.490176512290005,"","ChEMBL;TTD","TELAGLENASTAT|ncit:C114381"
"GLS","ABIETIC ACID","chembl:CHEMBL71893",0.245088256145002,"","DTC","ABIETIC ACID|chembl:CHEMBL71893"
"GLS","PIRENOXINE","rxcui:228080",0.183816192108752,"","DTC","PIRENOXINE|rxcui:228080"
"GLS","CHEMBL:CHEMBL1707907","chembl:CHEMBL1707907",0.183816192108752,"","DTC","CHEMBL:CHEMBL1707907|chembl:CHEMBL1707907"
"GLS","CEFQUINOME","ncit:C79564",0.735264768435007,"","DTC","CEFQUINOME|ncit:C79564"
"GLS","CHEMBL:CHEMBL118678","chembl:CHEMBL118678",0.122544128072501,"","DTC","CHEMBL:CHEMBL118678|chembl:CHEMBL118678"
"GLS","2-HYDROXYESTRADIOL","ncit:C120474",0.122544128072501,"","DTC","2-HYDROXYESTRADIOL|ncit:C120474"
"GLS","INDOCYANINE GREEN ACID FORM","rxcui:2199577",0.0735264768435007,"","DTC","INDOCYANINE GREEN ACID FORM|rxcui:2199577"
"GLS","OXYTETRACYCLINE ANHYDROUS","rxcui:1545999",0.0367632384217504,"","DTC","OXYTETRACYCLINE ANHYDROUS|rxcui:1545999"
"GLS","ABATACEPT","rxcui:614391",0.147052953687001,"","GuideToPharmacology","ABATACEPT|rxcui:614391"
"GLS","GLUTAMINE","rxcui:4885",0.643356672380631,"","NCI","GLUTAMINE|rxcui:4885"
"GLS","TETROQUINONE","chembl:CHEMBL1329029",0.105037824062144,"","DTC","TETROQUINONE|chembl:CHEMBL1329029"
"GLS","ELLAGIC ACID","rxcui:1043181",0.026259456015536,"","DTC","ELLAGIC ACID|rxcui:1043181"
