"drug","drug_concept_id","key","total_score","max_score","gene_count","genes","sources","approved"
"HALOPERIDOL DECANOATE","rxcui:26420","HALOPERIDOL DECANOATE|rxcui:26420",0.80214243635165,0.457928057534084,3,"CYP3A4;HSPG2;IL1RN","DTC;PharmGKB",TRUE
"THERAPEUTIC CORTICOSTEROID","ncit:C211","THERAPEUTIC CORTICOSTEROID|ncit:C211",0.738402935524271,0.621473792367685,3,"FOLH1;G6PD;ITPA","NCI;PharmGKB",FALSE
"TESTOSTERONE","rxcui:10379","TESTOSTERONE|rxcui:10379",0.722881716980151,0.535423574962928,3,"AKR1C3;CYP3A4;LCAT","DTC;NCI;PharmGKB",TRUE
"SCRIPTAID","iuphar.ligand:7505","SCRIPTAID|iuphar.ligand:7505",0.542178339971141,0.232016882483936,3,"GARS1;GAS1;HDAC4","GuideToPharmacology",FALSE
"INDOMETHACIN","rxcui:5781","INDOMETHACIN|rxcui:5781",0.5032060783906,0.326273740993035,3,"ADM;AKR1C3;CYP3A4","DTC;NCI",TRUE
"BELINOSTAT","rxcui:1543543","BELINOSTAT|rxcui:1543543",0.485455778265394,0.31638665793264,3,"GARS1;GAS1;HDAC4","ChEMBL;DTC;GuideToPharmacology;TALC;TdgClinicalTrial",TRUE
"APICIDIN","iuphar.ligand:7495","APICIDIN|iuphar.ligand:7495",0.479984925638642,0.232016882483936,3,"GARS1;GAS1;HDAC4","DTC;GuideToPharmacology",FALSE
"KA1010","iuphar.ligand:9663","KA1010|iuphar.ligand:9663",0.443600459976388,0.189831994759584,3,"GARS1;GAS1;HDAC4","GuideToPharmacology",FALSE
"DACINOSTAT","ncit:C81158","DACINOSTAT|ncit:C81158",0.439992541947332,0.244228297351511,3,"GARS1;GAS1;HDAC4","DTC;GuideToPharmacology;TALC",FALSE
"CUDC-101","iuphar.ligand:8894","CUDC-101|iuphar.ligand:8894",0.406633754978356,0.174012661862952,3,"GARS1;GAS1;HDAC4","GuideToPharmacology",FALSE
"GIVINOSTAT","rxcui:2678889","GIVINOSTAT|rxcui:2678889",0.399987438032202,0.193347402069946,3,"GARS1;GAS1;HDAC4","GuideToPharmacology;TALC;TdgClinicalTrial",TRUE
"TRICHOSTATIN A","drugbank:DB04297","TRICHOSTATIN A|drugbank:DB04297",0.395556560068099,0.257796536093262,3,"GARS1;GAS1;HDAC4","DTC;GuideToPharmacology",FALSE
"CEP-2563 DIHYDROCHLORIDE","ncit:C2411","CEP-2563 DIHYDROCHLORIDE|ncit:C2411",0.394774062511897,0.191925729995903,3,"NTRK3;PRKCB;PRKCG","ChEMBL",FALSE
"DAUNORUBICIN LIPOSOMAL","rxcui:214468","DAUNORUBICIN LIPOSOMAL|rxcui:214468",0.388819500865936,0.286834058015854,3,"AKR1C3;GPX3;HDAC4","DTC;PharmGKB",TRUE
"QUISINOSTAT","ncit:C77912","QUISINOSTAT|ncit:C77912",0.327262449299074,0.15819332896632,3,"GARS1;GAS1;HDAC4","ChEMBL;GuideToPharmacology;TTD",FALSE
"MIDOSTAURIN","rxcui:1919083","MIDOSTAURIN|rxcui:1919083",0.326652688427405,0.124294758473537,3,"NTRK3;PRKCB;PRKCG","CGI;ChEMBL;TTD",TRUE
"RESMINOSTAT","ncit:C84856","RESMINOSTAT|ncit:C84856",0.325307003982685,0.139210129490361,3,"GARS1;GAS1;HDAC4","GuideToPharmacology;TdgClinicalTrial",FALSE
"VORINOSTAT","rxcui:194337","VORINOSTAT|rxcui:194337",0.294293735427447,0.227873723868151,3,"GARS1;GAS1;HDAC4","DTC;GuideToPharmacology;TALC",TRUE
"ROMIDEPSIN","rxcui:877510","ROMIDEPSIN|rxcui:877510",0.25713478159213,0.124294758473537,3,"GARS1;GAS1;HDAC4","ChEMBL;GuideToPharmacology;TdgClinicalTrial",TRUE
"PANOBINOSTAT","rxcui:1603350","PANOBINOSTAT|rxcui:1603350",0.224992933893113,0.108757913664345,3,"GARS1;GAS1;HDAC4","GuideToPharmacology;TALC;TdgClinicalTrial",TRUE
"SULFAMETHOXAZOLE","rxcui:10180","SULFAMETHOXAZOLE|rxcui:10180",0.222960267877277,0.186442137710305,3,"CBX1;CYP3A4;G6PD","DTC;FDA;PharmGKB",TRUE
"BUTYRIC ACID","rxcui:1362696","BUTYRIC ACID|rxcui:1362696",0.208265154212412,0.0800058215461847,3,"GARS1;GAS1;HDAC4","DTC;GuideToPharmacology",FALSE
"PHENYTOIN SODIUM","rxcui:71227","PHENYTOIN SODIUM|rxcui:71227",0.17858216279537,0.0956113526719515,3,"CYP3A4;NTF3;TG","DTC;NCI",TRUE
"4-CHLOROMERCURIBENZOIC ACID","chembl:CHEMBL575867","4-CHLOROMERCURIBENZOIC ACID|chembl:CHEMBL575867",0.155419646517242,0.143417029007927,3,"CBX1;CYP3A4;GLA","DTC",FALSE
"ADAVOSERTIB","ncit:C91725","ADAVOSERTIB|ncit:C91725",0.153905563353393,0.0582631680344705,3,"MAP4K5;NRAS;SYK","CKB-CORE;DTC",FALSE
"AMIODARONE HYDROCHLORIDE","rxcui:203114","AMIODARONE HYDROCHLORIDE|rxcui:203114",0.15144747449342,0.129537961684579,3,"CBX1;CYP3A4;TG","DTC;NCI;PharmGKB",TRUE
"GENISTEIN","rxcui:25696","GENISTEIN|rxcui:25696",0.128311333219195,0.0692358071072752,3,"CYP3A4;NTF3;TG","DTC;NCI",TRUE
"MLN-8054","iuphar.ligand:5696","MLN-8054|iuphar.ligand:5696",0.122244667372651,0.0450032746197289,3,"LYN;NTRK3;SRC","DTC",FALSE
"GW843682X","chembl:CHEMBL514499","GW843682X|chembl:CHEMBL514499",0.120160452760778,0.0535423574962929,3,"MAP4K5;SRC;STK3","DTC",FALSE
"CYTARABINE","rxcui:3041","CYTARABINE|rxcui:3041",0.120104834492046,0.108757913664345,3,"CYP3A4;NRAS;POLE3","ChEMBL;DTC;NCI",TRUE
"CHEMBL:CHEMBL379975","chembl:CHEMBL379975","CHEMBL:CHEMBL379975|chembl:CHEMBL379975",0.11843313065916,0.0474579986898959,3,"MAP4K5;STK3;SYK","DTC",FALSE
"TYRPHOSTIN A9","ncit:C2026","TYRPHOSTIN A9|ncit:C2026",0.103161241407285,0.0878851827590666,3,"CBX1;CYP3A4;SRC","DTC;NCI",FALSE
"COLCHICINE","rxcui:2683","COLCHICINE|rxcui:2683",0.102817416549179,0.0772245540811916,3,"CYP3A4;EFNA4;NTF3","DTC;GuideToPharmacology;NCI",TRUE
"MASOPROCOL","rxcui:227239","MASOPROCOL|rxcui:227239",0.0925904277123994,0.0854399321749354,3,"CBX1;CYP3A4;GLA","DTC",TRUE
"CHLOROQUINE","rxcui:2393","CHLOROQUINE|rxcui:2393",0.0893619782378116,0.0494354153019749,3,"CYP3A4;G6PD;NRAS","CKB-CORE;DTC;FDA",TRUE
"CP-547632","iuphar.ligand:7881","CP-547632|iuphar.ligand:7881",0.0887091063474328,0.0370765614764812,3,"LYN;MAP4K5;SRC","DTC",FALSE
"GOSSYPOL","ncit:C529","GOSSYPOL|ncit:C529",0.070976770212401,0.0639752433319676,3,"CASP7;CBX1;CYP3A4","DTC",FALSE
"QUERCETIN","rxcui:9060","QUERCETIN|rxcui:9060",0.0695732809355634,0.0413004735434221,3,"CYP3A4;PRKCB;PRKCG","DTC;MyCancerGenome",TRUE
"ERLOTINIB","rxcui:337525","ERLOTINIB|rxcui:337525",0.0520253408399842,0.0266345911014722,3,"CYP3A4;LYN;SYK","DTC;PharmGKB",TRUE
"VANDETANIB","rxcui:1098413","VANDETANIB|rxcui:1098413",0.0468084954603351,0.0281270466373306,3,"CYP3A4;MAP4K5;SRC","ChEMBL;DTC;PharmGKB",TRUE
"OMEPRAZOLE","rxcui:7646","OMEPRAZOLE|rxcui:7646",0.0420359403652787,0.0282182694912895,3,"CBX1;CYP3A4;G6PD","DTC;NCI;PharmGKB",TRUE
"IMATINIB","rxcui:282388","IMATINIB|rxcui:282388",0.0404641539866543,0.0207157930789228,3,"CYP3A4;LYN;SYK","DTC;NCI;TTD",TRUE
"CISPLATIN","rxcui:2555","CISPLATIN|rxcui:2555",0.0143722611944071,0.00710255762705926,3,"CBX1;G6PD;NRAS","DTC;NCI;PharmGKB",TRUE
"TASQUINIMOD","ncit:C74080","TASQUINIMOD|ncit:C74080",26.6819414856526,26.1018992794428,2,"HDAC4;S100A9","GuideToPharmacology;TTD",FALSE
"POLYETHYLENE GLYCOL 4000","rxcui:1310594","POLYETHYLENE GLYCOL 4000|rxcui:1310594",11.1143571125369,10.4407597117771,2,"GUCA2B;TG","NCI",TRUE
"PROTEASE INHIBITOR","ncit:C783","PROTEASE INHIBITOR|ncit:C783",6.52547481986069,5.22037985588855,2,"ITPA;TTN","NCI;PharmGKB",FALSE
"ENALAPRIL MALEATE","rxcui:203123","ENALAPRIL MALEATE|rxcui:203123",5.50128337574503,5.495136690409,2,"CYP3A4;PNPT1","PharmGKB",TRUE
"EMRICASAN","ncit:C76660","EMRICASAN|ncit:C76660",4.25189309529384,4.01567681222196,2,"CASP4;CASP7","ChEMBL",FALSE
"TYROSINE KINASE INHIBITOR","ncit:C1967","TYROSINE KINASE INHIBITOR|ncit:C1967",4.164405583045,4.01567681222196,2,"GCG;PYY","NCI",FALSE
"ZIPRASIDONE","rxcui:115698","ZIPRASIDONE|rxcui:115698",3.45218667889404,3.36798700379907,2,"CNTN4;LYN","PharmGKB",TRUE
"DEQUALINIUM","rxcui:3226","DEQUALINIUM|rxcui:3226",3.26638700434861,3.26273740993034,2,"ARHGAP6;CYP3A4","DTC;GuideToPharmacology",TRUE
"CLOPIDOGREL","rxcui:32968","CLOPIDOGREL|rxcui:32968",2.98474258938467,2.98307420336489,2,"B4GALT2;CYP3A4","DTC;PharmGKB",TRUE
"ZINC CHLORIDE","rxcui:39937","ZINC CHLORIDE|rxcui:39937",2.5289840190749,2.32016882483936,2,"CD2;G6PD","NCI",TRUE
"LAMOTRIGINE","rxcui:28439","LAMOTRIGINE|rxcui:28439",2.37820843546682,2.3728999344948,2,"CYP3A4;PPT1","DTC;NCI",TRUE
"HYDROCHLOROTHIAZIDE","rxcui:5487","HYDROCHLOROTHIAZIDE|rxcui:5487",2.35702769413028,2.26973037212546,2,"CD70;VASP","GuideToPharmacology;PharmGKB",TRUE
"GW459057A","chembl:CHEMBL1909354","GW459057A|chembl:CHEMBL1909354",2.27183197432187,1.30509496397214,2,"LYN;SRC","DTC",FALSE
"COMPOUND 6 [PMID: 30125504]","iuphar.ligand:10073","COMPOUND 6 [PMID: 30125504]|iuphar.ligand:10073",2.14242675344263,1.53540583996722,2,"EFNA4;FABP1","GuideToPharmacology",FALSE
"DUAL BRD4/PLK1 INHIBITOR 23","iuphar.ligand:10072","DUAL BRD4/PLK1 INHIBITOR 23|iuphar.ligand:10072",2.14242675344263,1.53540583996722,2,"EFNA4;FABP1","GuideToPharmacology",FALSE
"XY-06-007","iuphar.ligand:12141","XY-06-007|iuphar.ligand:12141",2.14242675344263,1.53540583996722,2,"EFNA4;FABP1","GuideToPharmacology",FALSE
"EHNA","iuphar.ligand:5179","EHNA|iuphar.ligand:5179",2.09983064449387,2.08815194235542,2,"COL9A1;CYP3A4","DTC;GuideToPharmacology",FALSE
"ETOPOSIDE","rxcui:4179","ETOPOSIDE|rxcui:4179",1.80214455412337,1.80013098478916,2,"CYP3A4;YAP1","DTC;PharmGKB",TRUE
"IDARUBICIN","rxcui:5650","IDARUBICIN|rxcui:5650",1.63715370037285,1.63136870496517,2,"CBX1;RAC2","DTC;PharmGKB",TRUE
"ENZASTAURIN","ncit:C77392","ENZASTAURIN|ncit:C77392",1.54073711024488,1.35947392080431,2,"PRKCB;PRKCG","ChEMBL;MyCancerGenome;TALC;TdgClinicalTrial;TTD",FALSE
"DROXINOSTAT","iuphar.ligand:8464","DROXINOSTAT|iuphar.ligand:8464",1.23984021577353,0.696050647451807,2,"GARS1;GAS1","GuideToPharmacology",FALSE
"FLUORODEOXYGLUCOSE F18","rxcui:1362737","FLUORODEOXYGLUCOSE F18|rxcui:1362737",1.205822507533,0.644491340233155,2,"GCG;TG","NCI",TRUE
"ROTTLERIN","iuphar.ligand:2611","ROTTLERIN|iuphar.ligand:2611",1.16869621510715,1.14733623206342,2,"CBX1;RHOA","DTC",FALSE
"BRYOSTATIN 1","chembl:CHEMBL449158","BRYOSTATIN 1|chembl:CHEMBL449158",0.996947541923161,0.815684352482586,2,"PRKCB;PRKCG","DTC;TdgClinicalTrial",FALSE
"CARFILZOMIB","rxcui:1302966","CARFILZOMIB|rxcui:1302966",0.994358067788296,0.497179033894148,2,"PSMB3;PSMB4","ChEMBL;DTC;MyCancerGenome",TRUE
"NICLOSAMIDE","rxcui:7402","NICLOSAMIDE|rxcui:7402",0.968899732967964,0.966737010349732,2,"CYP3A4;FZD1","DTC",TRUE
"RUBOXISTAURIN","ncit:C66524","RUBOXISTAURIN|ncit:C66524",0.960694904035046,0.815684352482586,2,"F9;PRKCB","ChEMBL;GuideToPharmacology;TdgClinicalTrial",FALSE
"GW559768X","chembl:CHEMBL237347","GW559768X|chembl:CHEMBL237347",0.908732789728748,0.522037985588855,2,"LYN;SRC","DTC",FALSE
"ASPIRIN","rxcui:1191","ASPIRIN|rxcui:1191",0.881151515277672,0.87983930155425,2,"B4GALT2;CYP3A4","DTC;PharmGKB",TRUE
"WNY0824","iuphar.ligand:12143","WNY0824|iuphar.ligand:12143",0.856970701377054,0.614162335986889,2,"EFNA4;FABP1","GuideToPharmacology",FALSE
"OCTREOTIDE ACETATE","rxcui:221130","OCTREOTIDE ACETATE|rxcui:221130",0.831601729333103,0.644491340233155,2,"CD2;TG","NCI",TRUE
"AMINOGLYCOSIDE ANTIBIOTIC","ncit:C2363","AMINOGLYCOSIDE ANTIBIOTIC|ncit:C2363",0.820407090669003,0.446186312469107,2,"NTF3;TG","NCI",FALSE
"ZIDOVUDINE","rxcui:11413","ZIDOVUDINE|rxcui:11413",0.77771505351625,0.773389608279786,2,"CYP3A4;NME2","DTC;PharmGKB",TRUE
"CHEMBL:CHEMBL176599","chembl:CHEMBL176599","CHEMBL:CHEMBL176599|chembl:CHEMBL176599",0.75631203119326,0.686892086301125,2,"CBX1;CTDSP1","DTC",FALSE
"SUPRASTAT","iuphar.ligand:11220","SUPRASTAT|iuphar.ligand:11220",0.743904129464119,0.417630388471084,2,"GARS1;GAS1","GuideToPharmacology",FALSE
"MARIZOMIB","ncit:C64634","MARIZOMIB|ncit:C64634",0.710255762705925,0.355127881352963,2,"PSMB3;PSMB4","ChEMBL",FALSE
"BORTEZOMIB","rxcui:358258","BORTEZOMIB|rxcui:358258",0.701899812556444,0.350949906278222,2,"PSMB3;PSMB4","ChEMBL;DTC;MyCancerGenome",TRUE
"NV-128","chembl:CHEMBL3545135","NV-128|chembl:CHEMBL3545135",0.696050647451807,0.348025323725904,2,"NDUFAF2;NDUFS4","ChEMBL",FALSE
"ME-344","drugbank:DB13062","ME-344|drugbank:DB13062",0.682402595540987,0.341201297770494,2,"NDUFAF2;NDUFS4","ChEMBL",FALSE
"ENOXOLONE","ncit:C526","ENOXOLONE|ncit:C526",0.664226184124522,0.652547481986069,2,"CYP3A4;PRKCB","DTC",FALSE
"HEXACHLOROPHENE","rxcui:5293","HEXACHLOROPHENE|rxcui:5293",0.63805592171061,0.636631689742506,2,"CYP3A4;SUMO2","DTC",TRUE
"THERAPEUTIC ANDROGEN","ncit:C243","THERAPEUTIC ANDROGEN|ncit:C243",0.636909089171588,0.409441557324592,2,"AKR1C3;FOLH1","NCI",FALSE
"METFORMIN HYDROCHLORIDE","rxcui:235743","METFORMIN HYDROCHLORIDE|rxcui:235743",0.621473792367685,0.310736896183842,2,"NDUFAF2;NDUFS4","ChEMBL",TRUE
"BML-281","iuphar.ligand:9664","BML-281|iuphar.ligand:9664",0.619920107886766,0.348025323725904,2,"GARS1;GAS1","GuideToPharmacology",FALSE
"CITARINOSTAT","ncit:C121641","CITARINOSTAT|ncit:C121641",0.619920107886766,0.348025323725904,2,"GARS1;GAS1","GuideToPharmacology",FALSE
"BI-2536","iuphar.ligand:5666","BI-2536|iuphar.ligand:5666",0.612121929555039,0.438687382847778,2,"EFNA4;FABP1","GuideToPharmacology",FALSE
"DEXMEDETOMIDINE HYDROCHLORIDE","rxcui:228054","DEXMEDETOMIDINE HYDROCHLORIDE|rxcui:228054",0.598533484595723,0.593224983623699,2,"CYP3A4;PRKCB","DTC;PharmGKB",TRUE
"ASCORBIC ACID","rxcui:1151","ASCORBIC ACID|rxcui:1151",0.582273137772185,0.501959601527746,2,"CDSN;G6PD","FDA;GuideToPharmacology;PharmGKB",TRUE
"SULFADIAZINE","rxcui:10171","SULFADIAZINE|rxcui:10171",0.580431496281121,0.522037985588855,2,"CYP3A4;G6PD","FDA;PharmGKB",TRUE
"PRAVASTATIN SODIUM","rxcui:203144","PRAVASTATIN SODIUM|rxcui:203144",0.558909316625972,0.552421148771275,2,"CYP3A4;RHOA","NCI;PharmGKB",TRUE
"EVEROLIMUS","rxcui:141704","EVEROLIMUS|rxcui:141704",0.558329396351717,0.51180194665574,2,"FKBP1A;NRAS","ChEMBL;CIViC;CKB-CORE;ClearityFoundationClinicalTrial;DTC",TRUE
"SIROLIMUS","rxcui:35302","SIROLIMUS|rxcui:35302",0.53867555984221,0.525038203896837,2,"FKBP1A;NRAS","ChEMBL;CKB-CORE;DTC;TdgClinicalTrial;TEND;TTD",TRUE
"RICOLINOSTAT","ncit:C96431","RICOLINOSTAT|ncit:C96431",0.531360092474371,0.298307420336489,2,"GARS1;GAS1","GuideToPharmacology",FALSE
"PAROXETINE HYDROCHLORIDE, HEMIHYDRATE","rxcui:1298842","PAROXETINE HYDROCHLORIDE, HEMIHYDRATE|rxcui:1298842",0.524373726016546,0.522037985588855,2,"ADM;CYP3A4","DTC;PharmGKB",TRUE
"MIBEFRADIL","rxcui:83213","MIBEFRADIL|rxcui:83213",0.518671771443066,0.51180194665574,2,"CYP3A4;RHOG","DTC;GuideToPharmacology",FALSE
"ALDESLEUKIN","rxcui:70223","ALDESLEUKIN|rxcui:70223",0.498961037599862,0.386694804139893,2,"CD2;TG","NCI",TRUE
"TUBASTATIN A","iuphar.ligand:9702","TUBASTATIN A|iuphar.ligand:9702",0.479853097864503,0.348025323725904,2,"GAS1;NRAS","CKB-CORE;GuideToPharmacology",FALSE
"MARTINOSTAT","drugbank:DB14979","MARTINOSTAT|drugbank:DB14979",0.465242186230808,0.271894784160862,2,"GARS1;HDAC4","GuideToPharmacology",FALSE
"CYCLOSPORINE","rxcui:3008","CYCLOSPORINE|rxcui:3008",0.401371487287068,0.400029107730924,2,"CYP3A4;HSPG2","DTC;NCI",TRUE
"JNJ-26483327","chembl:CHEMBL3109738","JNJ-26483327|chembl:CHEMBL3109738",0.397436326477112,0.29002110310492,2,"LYN;SRC","ChEMBL;TTD",FALSE
"BORTEZOMIB D-MANNITOL","drugbank:DB16741","BORTEZOMIB D-MANNITOL|drugbank:DB16741",0.392509763600643,0.196254881800321,2,"PSMB3;PSMB4","ChEMBL",TRUE
"TRAMETINIB DIMETHYL SULFOXIDE","rxcui:1425098","TRAMETINIB DIMETHYL SULFOXIDE|rxcui:1425098",0.39245408845687,0.370239706091387,2,"G6PD;NRAS","CIViC;CKB-CORE;FDA;PharmGKB",TRUE
"MOCETINOSTAT","ncit:C62521","MOCETINOSTAT|ncit:C62521",0.391981647165243,0.29002110310492,2,"GARS1;HDAC4","DTC;GuideToPharmacology;TdgClinicalTrial",FALSE
