"gene","drug","drug_concept_id","interaction_score","interaction_types","sources","key"
"TXNRD1","FOTEMUSTINE","ncit:C1106",4.35031654657379,"","TTD","FOTEMUSTINE|ncit:C1106"
"TXNRD1","SPERMIDINE","rxcui:1483262",1.74012661862952,"","TTD","SPERMIDINE|rxcui:1483262"
"TXNRD1","ARSENIC TRIOXIDE","rxcui:18330",1.00391920305549,"","ChEMBL;TdgClinicalTrial;TEND","ARSENIC TRIOXIDE|rxcui:18330"
"TXNRD1","ASCORBIC ACID","rxcui:1151",0.669279468703661,"","PharmGKB","ASCORBIC ACID|rxcui:1151"
"TXNRD1","AUROTHIOGLUCOSE","rxcui:4980",8.70063309314759,"","ChEMBL","AUROTHIOGLUCOSE|rxcui:4980"
"SOD2","METHOTREXATE","rxcui:6851",0.0790966644831599,"","PharmGKB","METHOTREXATE|rxcui:6851"
"SOD2","ASPARAGINASE","rxcui:1156",0.725052757762299,"","PharmGKB","ASPARAGINASE|rxcui:1156"
"SOD2","DOCETAXEL ANHYDROUS","rxcui:1299922",0.104826904736718,"","PharmGKB","DOCETAXEL ANHYDROUS|rxcui:1299922"
"SOD2","CYCLOPHOSPHAMIDE ANHYDROUS","rxcui:1545988",0.161122835058289,"","PharmGKB","CYCLOPHOSPHAMIDE ANHYDROUS|rxcui:1545988"
"SOD2","PACLITAXEL","rxcui:56946",0.0790966644831599,"","PharmGKB","PACLITAXEL|rxcui:56946"
"SOD2","BILIRUBIN","iuphar.ligand:4577",1.74012661862952,"","PharmGKB","BILIRUBIN|iuphar.ligand:4577"
"SOD2","ANTICONVULSANT AGENT","ncit:C264",0.580042206209839,"","PharmGKB","ANTICONVULSANT AGENT|ncit:C264"
"SOD2","ANTIBIOTIC","ncit:C258",0.51180194665574,"","PharmGKB","ANTIBIOTIC|ncit:C258"
"SOD2","VALPROIC ACID","rxcui:11118",0.152642685844695,"","PharmGKB","VALPROIC ACID|rxcui:11118"
"SOD2","DOXORUBICIN HYDROCHLORIDE","rxcui:142433",0.0587880614401864,"","PharmGKB","DOXORUBICIN HYDROCHLORIDE|rxcui:142433"
"SOD2","DAUNORUBICIN LIPOSOMAL","rxcui:214468",0.0956113526719515,"","PharmGKB","DAUNORUBICIN LIPOSOMAL|rxcui:214468"
"SOD2","ANTIOXIDANT","ncit:C275",0.414315861578457,"","NCI","ANTIOXIDANT|ncit:C275"
"SULT1C4","THALIDOMIDE","rxcui:10432",1.41091347456447,"","PharmGKB","THALIDOMIDE|rxcui:10432"
"SULT1C4","DOCETAXEL ANHYDROUS","rxcui:1299922",0.628961428420308,"","PharmGKB","DOCETAXEL ANHYDROUS|rxcui:1299922"
"UBE2N","FLUPHENAZINE HYDROCHLORIDE","rxcui:203207",0.0949159973797919,"","DTC","FLUPHENAZINE HYDROCHLORIDE|rxcui:203207"
"UBE2N","THONZONIUM BROMIDE","rxcui:221171",0.232016882483936,"","DTC","THONZONIUM BROMIDE|rxcui:221171"
"UBE2N","RALOXIFENE HYDROCHLORIDE","rxcui:166551",0.0417630388471084,"","DTC","RALOXIFENE HYDROCHLORIDE|rxcui:166551"
"UBE2N","NARINGIN","rxcui:31538",0.696050647451807,"","DTC","NARINGIN|rxcui:31538"
"UBE2N","CHLORHEXIDINE GLUCONATE","rxcui:20791",0.10990273380818,"","DTC","CHLORHEXIDINE GLUCONATE|rxcui:20791"
"UBE2N","CHEMBL:CHEMBL532452","chembl:CHEMBL532452",0.696050647451807,"","DTC","CHEMBL:CHEMBL532452|chembl:CHEMBL532452"
"UBE2N","AMINODIMETHOXYQUINAZOLINYLPIPERAZINE","chembl:CHEMBL1226",0.348025323725904,"","DTC","AMINODIMETHOXYQUINAZOLINYLPIPERAZINE|chembl:CHEMBL1226"
"UBE2N","SPHINGOSINE","drugbank:DB03203",0.696050647451807,"","DTC","SPHINGOSINE|drugbank:DB03203"
"UBE2N","ALEXIDINE HYDROCHLORIDE","chembl:CHEMBL1487183",0.122832467197378,"","DTC","ALEXIDINE HYDROCHLORIDE|chembl:CHEMBL1487183"
"UBE2N","DIHYDROSPHINGOSINE","iuphar.ligand:2453",0.348025323725904,"","DTC","DIHYDROSPHINGOSINE|iuphar.ligand:2453"
"UBE2N","CHEMBL:CHEMBL1448793","chembl:CHEMBL1448793",0.261018992794428,"","DTC","CHEMBL:CHEMBL1448793|chembl:CHEMBL1448793"
"UBE2N","CHEMBL:CHEMBL581880","chembl:CHEMBL581880",0.348025323725904,"","DTC","CHEMBL:CHEMBL581880|chembl:CHEMBL581880"
"UBE2N","TEGASEROD MALEATE","rxcui:339270",0.348025323725904,"","DTC","TEGASEROD MALEATE|rxcui:339270"
"UBE2N","SPERMINE TETRAHYDROCHLORIDE","chembl:CHEMBL1256357",2.08815194235542,"","DTC","SPERMINE TETRAHYDROCHLORIDE|chembl:CHEMBL1256357"
"UBE2N","CHEMBL:CHEMBL548017","chembl:CHEMBL548017",0.417630388471084,"","DTC","CHEMBL:CHEMBL548017|chembl:CHEMBL548017"
"UBE2N","CHEMBL:CHEMBL1534034","chembl:CHEMBL1534034",0.208815194235542,"","DTC","CHEMBL:CHEMBL1534034|chembl:CHEMBL1534034"
"UBE2N","CALMIDAZOLIUM CHLORIDE","chembl:CHEMBL1208858",0.104407597117771,"","DTC","CALMIDAZOLIUM CHLORIDE|chembl:CHEMBL1208858"
"UBE2N","METHYLBENZETHONIUM CHLORIDE","rxcui:1796444",0.348025323725904,"","DTC","METHYLBENZETHONIUM CHLORIDE|rxcui:1796444"
"UBE2N","IMIDOCARB DIPROPIONATE","rxcui:1740238",0.696050647451807,"","DTC","IMIDOCARB DIPROPIONATE|rxcui:1740238"
"UBE2N","ASN06356088","chembl:CHEMBL1290361",2.08815194235542,"","DTC","ASN06356088|chembl:CHEMBL1290361"
"UBE2N","CHEMBL:CHEMBL86464","chembl:CHEMBL86464",0.174012661862952,"","DTC","CHEMBL:CHEMBL86464|chembl:CHEMBL86464"
"UBE2N","CHEMBL:CHEMBL591404","chembl:CHEMBL591404",0.696050647451807,"","DTC","CHEMBL:CHEMBL591404|chembl:CHEMBL591404"
"UBE2N","AKT INHIBITOR IV","iuphar.ligand:5919",0.189831994759584,"","DTC","AKT INHIBITOR IV|iuphar.ligand:5919"
"UBE2N","PERPHENAZINE","rxcui:8076",0.0803135362444393,"","DTC","PERPHENAZINE|rxcui:8076"
"UBE2N","HYDROXYSTILBAMIDINE ISETHIONATE","ncit:C65871",0.417630388471084,"","DTC","HYDROXYSTILBAMIDINE ISETHIONATE|ncit:C65871"
"SLC14A1","COMPOUND 1A [PMID: 23597791]","iuphar.ligand:8881",52.2037985588855,"","GuideToPharmacology","COMPOUND 1A [PMID: 23597791]|iuphar.ligand:8881"
"WNT7A","DIETHYLSTILBESTROL","rxcui:3390",3.1638665793264,"","NCI","DIETHYLSTILBESTROL|rxcui:3390"
"SH2D1A","EMAPALUMAB","rxcui:2104604",13.0509496397214,"","FDA;PharmGKB","EMAPALUMAB|rxcui:2104604"
"SULF2","VINCRISTINE","rxcui:11202",1.28898268046631,"","PharmGKB","VINCRISTINE|rxcui:11202"
"VAC14","DOCETAXEL ANHYDROUS","rxcui:1299922",1.25792285684061,"","PharmGKB","DOCETAXEL ANHYDROUS|rxcui:1299922"
"YES1","CHEMBL:CHEMBL275200","chembl:CHEMBL275200",0.250979800763873,"","DTC","CHEMBL:CHEMBL275200|chembl:CHEMBL275200"
"YES1","CHEMBL:CHEMBL102936","chembl:CHEMBL102936",0.250979800763873,"","DTC","CHEMBL:CHEMBL102936|chembl:CHEMBL102936"
"YES1","SB203580","iuphar.ligand:5269",0.0086544758884094,"","DTC","SB203580|iuphar.ligand:5269"
"YES1","SB-633825","iuphar.ligand:8642",0.250979800763873,"","DTC","SB-633825|iuphar.ligand:8642"
"YES1","GW643971X","chembl:CHEMBL1789962",0.250979800763873,"","DTC","GW643971X|chembl:CHEMBL1789962"
"YES1","GSK-1023156A","chembl:CHEMBL518953",0.250979800763873,"","DTC","GSK-1023156A|chembl:CHEMBL518953"
"YES1","CHEMBL:CHEMBL329040","chembl:CHEMBL329040",0.250979800763873,"","DTC","CHEMBL:CHEMBL329040|chembl:CHEMBL329040"
"YES1","GW300660X","chembl:CHEMBL272028",0.250979800763873,"","DTC","GW300660X|chembl:CHEMBL272028"
"YES1","GSK-1030061A","chembl:CHEMBL518968",0.250979800763873,"","DTC","GSK-1030061A|chembl:CHEMBL518968"
"YES1","GW631581B","chembl:CHEMBL176553",0.250979800763873,"","DTC","GW631581B|chembl:CHEMBL176553"
"YES1","GW434756X","chembl:CHEMBL485745",0.250979800763873,"","DTC","GW434756X|chembl:CHEMBL485745"
"YES1","GW828525X","chembl:CHEMBL185939",0.250979800763873,"","DTC","GW828525X|chembl:CHEMBL185939"
"YES1","GW441756X","chembl:CHEMBL1516890",0.00386122770405958,"","DTC","GW441756X|chembl:CHEMBL1516890"
"YES1","GW779439X","chembl:CHEMBL468963",0.250979800763873,"","DTC","GW779439X|chembl:CHEMBL468963"
"YES1","GW795493X","chembl:CHEMBL273564",0.250979800763873,"","DTC","GW795493X|chembl:CHEMBL273564"
"YES1","GW780159X","chembl:CHEMBL365663",0.250979800763873,"","DTC","GW780159X|chembl:CHEMBL365663"
"YES1","CHEMBL:CHEMBL95207","chembl:CHEMBL95207",0.250979800763873,"","DTC","CHEMBL:CHEMBL95207|chembl:CHEMBL95207"
"YES1","GW581744X","chembl:CHEMBL1909404",0.250979800763873,"","DTC","GW581744X|chembl:CHEMBL1909404"
"YES1","SB220025","drugbank:DB04338",0.00809612260528622,"","DTC","SB220025|drugbank:DB04338"
"YES1","SB202190","iuphar.ligand:4307",0.0069716611323298,"","DTC","SB202190|iuphar.ligand:4307"
"YES1","CHEMBL:CHEMBL346551","chembl:CHEMBL346551",0.250979800763873,"","DTC","CHEMBL:CHEMBL346551|chembl:CHEMBL346551"
"YES1","GW572401X","chembl:CHEMBL275473",0.250979800763873,"","DTC","GW572401X|chembl:CHEMBL275473"
"YES1","CHEMBL:CHEMBL260417","chembl:CHEMBL260417",0.250979800763873,"","DTC","CHEMBL:CHEMBL260417|chembl:CHEMBL260417"
"YES1","GW876790X","chembl:CHEMBL506153",0.250979800763873,"","DTC","GW876790X|chembl:CHEMBL506153"
"YES1","DASATINIB ANHYDROUS","rxcui:1546019",0.0132094631980986,"","ChEMBL;DTC;TdgClinicalTrial;TEND","DASATINIB ANHYDROUS|rxcui:1546019"
"YES1","GW837331X","chembl:CHEMBL520037",0.250979800763873,"","DTC","GW837331X|chembl:CHEMBL520037"
"YES1","GW680191X","chembl:CHEMBL517907",0.250979800763873,"","DTC","GW680191X|chembl:CHEMBL517907"
"YES1","SKF-86002","iuphar.ligand:6040",0.125489900381936,"","DTC","SKF-86002|iuphar.ligand:6040"
"YES1","AZ628","iuphar.ligand:8475",0.0627449501909682,"","DTC","AZ628|iuphar.ligand:8475"
"YES1","GW832467X","chembl:CHEMBL188247",0.250979800763873,"","DTC","GW832467X|chembl:CHEMBL188247"
"YES1","GW301784X","chembl:CHEMBL410072",0.250979800763873,"","DTC","GW301784X|chembl:CHEMBL410072"
"YES1","SORAFENIB","rxcui:495881",0.00218243305012063,"","DTC","SORAFENIB|rxcui:495881"
"YES1","GSK-586581A","chembl:CHEMBL230597",0.250979800763873,"","DTC","GSK-586581A|chembl:CHEMBL230597"
"YES1","GSK-466314A","chembl:CHEMBL218720",0.250979800763873,"","DTC","GSK-466314A|chembl:CHEMBL218720"
"YES1","CHEMBL:CHEMBL352222","chembl:CHEMBL352222",0.250979800763873,"","DTC","CHEMBL:CHEMBL352222|chembl:CHEMBL352222"
"YES1","GW621970X","chembl:CHEMBL179465",0.250979800763873,"","DTC","GW621970X|chembl:CHEMBL179465"
"YES1","NSC-663284","drugbank:DB17038",0.0358542572519818,"","DTC","NSC-663284|drugbank:DB17038"
"YES1","GW642125X","chembl:CHEMBL196022",0.250979800763873,"","DTC","GW642125X|chembl:CHEMBL196022"
"YES1","GW678313X","chembl:CHEMBL372474",0.250979800763873,"","DTC","GW678313X|chembl:CHEMBL372474"
"YES1","QUERCETIN","rxcui:9060",0.00317695950334016,"","DTC","QUERCETIN|rxcui:9060"
"YES1","CHEMBL:CHEMBL211045","chembl:CHEMBL211045",0.125489900381936,"","DTC","CHEMBL:CHEMBL211045|chembl:CHEMBL211045"
"YES1","GW782612X","chembl:CHEMBL251549",0.250979800763873,"","DTC","GW782612X|chembl:CHEMBL251549"
"YES1","PICTILISIB","ncit:C165479",0.00760544850799614,"","DTC","PICTILISIB|ncit:C165479"
"YES1","GW300657X","chembl:CHEMBL272165",0.250979800763873,"","DTC","GW300657X|chembl:CHEMBL272165"
"YES1","CUDC-101","drugbank:DB12174",0.0179271286259909,"","DTC","CUDC-101|drugbank:DB12174"
"YES1","5Z-7-OXOZEAENOL","iuphar.ligand:8077",0.125489900381936,"","DTC","5Z-7-OXOZEAENOL|iuphar.ligand:8077"
"YES1","MP-412","chembl:CHEMBL5095024",0.0836599335879576,"","DTC","MP-412|chembl:CHEMBL5095024"
"YES1","GW874091X","chembl:CHEMBL486124",0.250979800763873,"","DTC","GW874091X|chembl:CHEMBL486124"
"YES1","DORSOMORPHIN","drugbank:DB08597",0.250979800763873,"","DTC","DORSOMORPHIN|drugbank:DB08597"
"YES1","CHEMBL:CHEMBL514554","chembl:CHEMBL514554",0.250979800763873,"","DTC","CHEMBL:CHEMBL514554|chembl:CHEMBL514554"
"YES1","JNJ-26483327","chembl:CHEMBL3109738",0.0557732890586384,"","ChEMBL;TTD","JNJ-26483327|chembl:CHEMBL3109738"
"YES1","GW279320X","chembl:CHEMBL1909397",0.250979800763873,"","DTC","GW279320X|chembl:CHEMBL1909397"
"YES1","GSK-711701A","chembl:CHEMBL268885",0.250979800763873,"","DTC","GSK-711701A|chembl:CHEMBL268885"
"YES1","PD-0166285","chembl:CHEMBL3545196",0.00482653463007448,"","DTC","PD-0166285|chembl:CHEMBL3545196"
"YES1","GW559768X","chembl:CHEMBL237347",0.0501959601527745,"","DTC","GW559768X|chembl:CHEMBL237347"
"YES1","GSK-466317A","chembl:CHEMBL427058",0.250979800763873,"","DTC","GSK-466317A|chembl:CHEMBL427058"
"YES1","MOTESANIB","ncit:C71896",0.0228163455239884,"","DTC","MOTESANIB|ncit:C71896"
"YES1","CHEMBL:CHEMBL101804","chembl:CHEMBL101804",0.250979800763873,"","DTC","CHEMBL:CHEMBL101804|chembl:CHEMBL101804"
"YES1","BMS-509744","iuphar.ligand:9994",0.125489900381936,"","DTC","BMS-509744|iuphar.ligand:9994"
"YES1","GW786460X","chembl:CHEMBL185238",0.250979800763873,"","DTC","GW786460X|chembl:CHEMBL185238"
"YES1","TIVOZANIB","rxcui:2534233",0.0278866445293192,"","DTC","TIVOZANIB|rxcui:2534233"
"YES1","LENVATINIB","rxcui:1603296",0.0132094631980986,"","DTC","LENVATINIB|rxcui:1603296"
"YES1","MITOXANTRONE","rxcui:7005",0.00570408638099711,"","DTC","MITOXANTRONE|rxcui:7005"
"YES1","GW785804X","chembl:CHEMBL361237",0.250979800763873,"","DTC","GW785804X|chembl:CHEMBL361237"
"YES1","VEMURAFENIB","rxcui:1147220",0.00678323785848305,"","DTC","VEMURAFENIB|rxcui:1147220"
"YES1","GW703087X","chembl:CHEMBL205798",0.250979800763873,"","DTC","GW703087X|chembl:CHEMBL205798"
"YES1","GSK-1030058A","chembl:CHEMBL473420",0.250979800763873,"","DTC","GSK-1030058A|chembl:CHEMBL473420"
"YES1","GW282974X","chembl:CHEMBL30432",0.0313724750954841,"","DTC","GW282974X|chembl:CHEMBL30432"
"YES1","MASITINIB","ncit:C79910",0.0147635176919925,"","DTC","MASITINIB|ncit:C79910"
"YES1","GW810372X","chembl:CHEMBL365248",0.250979800763873,"","DTC","GW810372X|chembl:CHEMBL365248"
"YES1","CHEMBL:CHEMBL261129","chembl:CHEMBL261129",0.250979800763873,"","DTC","CHEMBL:CHEMBL261129|chembl:CHEMBL261129"
"YES1","GW805758X","chembl:CHEMBL359963",0.250979800763873,"","DTC","GW805758X|chembl:CHEMBL359963"
"YES1","JNJ-7706621","iuphar.ligand:5932",0.00456326910479769,"","DTC","JNJ-7706621|iuphar.ligand:5932"
"YES1","AXITINIB","rxcui:1242999",0.0119514190839939,"","DTC","AXITINIB|rxcui:1242999"
"YES1","GW809897X","chembl:CHEMBL189353",0.250979800763873,"","DTC","GW809897X|chembl:CHEMBL189353"
"YES1","CHEMBL:CHEMBL408732","chembl:CHEMBL408732",0.250979800763873,"","DTC","CHEMBL:CHEMBL408732|chembl:CHEMBL408732"
"YES1","PIOGLITAZONE HYDROCHLORIDE","rxcui:259319",0.0147635176919925,"","DTC","PIOGLITAZONE HYDROCHLORIDE|rxcui:259319"
"YES1","GSK-1030062A","chembl:CHEMBL482326",0.250979800763873,"","DTC","GSK-1030062A|chembl:CHEMBL482326"
"YES1","PONATINIB","rxcui:1364347",0.00965306926014895,"","DTC","PONATINIB|rxcui:1364347"
"YES1","BX-795","iuphar.ligand:8006",0.0278866445293192,"","DTC","BX-795|iuphar.ligand:8006"
"YES1","GSK-270822A","chembl:CHEMBL441702",0.250979800763873,"","DTC","GSK-270822A|chembl:CHEMBL441702"
"YES1","CEDIRANIB","ncit:C80867",0.00448178215649773,"","DTC","CEDIRANIB|ncit:C80867"
"YES1","AT-7519","drugbank:DB08142",0.0119514190839939,"","DTC","AT-7519|drugbank:DB08142"
"YES1","BMS-777607","drugbank:DB12064",0.125489900381936,"","DTC","BMS-777607|drugbank:DB12064"
"YES1","GW589933X","chembl:CHEMBL1794055",0.250979800763873,"","DTC","GW589933X|chembl:CHEMBL1794055"
"YES1","CHEMBL:CHEMBL261440","chembl:CHEMBL261440",0.250979800763873,"","DTC","CHEMBL:CHEMBL261440|chembl:CHEMBL261440"
"YES1","CHEMBL:CHEMBL1888586","chembl:CHEMBL1888586",0.250979800763873,"","DTC","CHEMBL:CHEMBL1888586|chembl:CHEMBL1888586"
"YES1","GSK-319347A","chembl:CHEMBL373751",0.250979800763873,"","DTC","GSK-319347A|chembl:CHEMBL373751"
"YES1","DORAMAPIMOD","ncit:C76770",0.0109121652506032,"","DTC","DORAMAPIMOD|ncit:C76770"
"YES1","SARACATINIB","ncit:C48378",0.0193061385202979,"","DTC","SARACATINIB|ncit:C48378"
"YES1","CHEMBL:CHEMBL408564","chembl:CHEMBL408564",0.250979800763873,"","DTC","CHEMBL:CHEMBL408564|chembl:CHEMBL408564"
"YES1","REBASTINIB","ncit:C152162",0.0501959601527745,"","DTC","REBASTINIB|ncit:C152162"
"YES1","CHEMBL:CHEMBL275168","chembl:CHEMBL275168",0.250979800763873,"","DTC","CHEMBL:CHEMBL275168|chembl:CHEMBL275168"
"YES1","GW827106X","chembl:CHEMBL188257",0.250979800763873,"","DTC","GW827106X|chembl:CHEMBL188257"
"YES1","VANDETANIB","rxcui:1098413",0.0043272379442047,"","DTC","VANDETANIB|rxcui:1098413"
"YES1","IMATINIB","rxcui:282388",0.0034858305661649,"","DTC","IMATINIB|rxcui:282388"
"YES1","CHEMBL:CHEMBL103098","chembl:CHEMBL103098",0.250979800763873,"","DTC","CHEMBL:CHEMBL103098|chembl:CHEMBL103098"
"YES1","GW819077X","chembl:CHEMBL189415",0.250979800763873,"","DTC","GW819077X|chembl:CHEMBL189415"
"YES1","DOVITINIB","ncit:C76199",0.00248494852241458,"","DTC","DOVITINIB|ncit:C76199"
"YES1","NVP-TAE684","iuphar.ligand:5714",0.00243669709479488,"","DTC","NVP-TAE684|iuphar.ligand:5714"
"YES1","GOSSYPOL","ncit:C529",0.00522874584924735,"","DTC","GOSSYPOL|ncit:C529"
"YES1","GW695874X","chembl:CHEMBL205158",0.250979800763873,"","DTC","GW695874X|chembl:CHEMBL205158"
"YES1","GW827099X","chembl:CHEMBL365297",0.250979800763873,"","DTC","GW827099X|chembl:CHEMBL365297"
"YES1","CHEMBL:CHEMBL157258","chembl:CHEMBL157258",0.250979800763873,"","DTC","CHEMBL:CHEMBL157258|chembl:CHEMBL157258"
"YES1","GW827102X","chembl:CHEMBL362155",0.250979800763873,"","DTC","GW827102X|chembl:CHEMBL362155"
"YES1","SILMITASERTIB","ncit:C98054",0.0358542572519818,"","DTC","SILMITASERTIB|ncit:C98054"
"YES1","COMPOUND 27 [PMID: 24900635]","iuphar.ligand:10133",0.125489900381936,"","DTC","COMPOUND 27 [PMID: 24900635]|iuphar.ligand:10133"
"YES1","GW561436X","chembl:CHEMBL1885746",0.250979800763873,"","DTC","GW561436X|chembl:CHEMBL1885746"
"YES1","GW280670X","chembl:CHEMBL270054",0.250979800763873,"","DTC","GW280670X|chembl:CHEMBL270054"
"YES1","(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE","drugbank:DB08039",0.0104574916984947,"","DTC","(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE|drugbank:DB08039"
"YES1","PURVALANOL B","iuphar.ligand:7806",0.0627449501909682,"","DTC","PURVALANOL B|iuphar.ligand:7806"
"YES1","IBRUTINIB","rxcui:1442981",0.00738175884599626,"","DTC","IBRUTINIB|rxcui:1442981"
"YES1","MIDOSTAURIN","rxcui:1919083",0.00717085145039636,"","DTC","MIDOSTAURIN|rxcui:1919083"
"YES1","GW827105X","chembl:CHEMBL186213",0.250979800763873,"","DTC","GW827105X|chembl:CHEMBL186213"
"YES1","SEMAXANIB","ncit:C1831",0.0147635176919925,"","DTC","SEMAXANIB|ncit:C1831"
"YES1","CHEMBL:CHEMBL237570","chembl:CHEMBL237570",0.250979800763873,"","DTC","CHEMBL:CHEMBL237570|chembl:CHEMBL237570"
"YES1","ENMD-2076","iuphar.ligand:7885",0.00809612260528622,"","TdgClinicalTrial","ENMD-2076|iuphar.ligand:7885"
"YES1","GSK-718429A","chembl:CHEMBL505187",0.250979800763873,"","DTC","GSK-718429A|chembl:CHEMBL505187"
"YES1","GW711782X","chembl:CHEMBL208437",0.250979800763873,"","DTC","GW711782X|chembl:CHEMBL208437"
"YES1","CHEMBL:CHEMBL275798","chembl:CHEMBL275798",0.250979800763873,"","DTC","CHEMBL:CHEMBL275798|chembl:CHEMBL275798"
"YES1","CHEMBL:CHEMBL160937","chembl:CHEMBL160937",0.250979800763873,"","DTC","CHEMBL:CHEMBL160937|chembl:CHEMBL160937"
"YES1","GW831090X","chembl:CHEMBL103104",0.250979800763873,"","DTC","GW831090X|chembl:CHEMBL103104"
"YES1","GSK-300014A","chembl:CHEMBL475599",0.250979800763873,"","DTC","GSK-300014A|chembl:CHEMBL475599"
"YES1","NAVITOCLAX","ncit:C64776",0.015686237547742,"","DTC","NAVITOCLAX|ncit:C64776"
"YES1","CHEMBL:CHEMBL269450","chembl:CHEMBL269450",0.250979800763873,"","DTC","CHEMBL:CHEMBL269450|chembl:CHEMBL269450"
"YES1","TAMATINIB","drugbank:DB07159",0.00309851605881324,"","DTC","TAMATINIB|drugbank:DB07159"
"YES1","GW305074X","chembl:CHEMBL1880739",0.0627449501909682,"","DTC","GW305074X|chembl:CHEMBL1880739"
"YES1","GW861893X","chembl:CHEMBL519881",0.250979800763873,"","DTC","GW861893X|chembl:CHEMBL519881"
"YES1","CLADRIBINE","rxcui:44157",0.0167319867175915,"","DTC","CLADRIBINE|rxcui:44157"
"YES1","TOFACITINIB","rxcui:1357536",0.0179271286259909,"","DTC","TOFACITINIB|rxcui:1357536"
"YES1","MLKL COMPOUND 1","iuphar.ligand:9513",0.0836599335879576,"","DTC","MLKL COMPOUND 1|iuphar.ligand:9513"
"YES1","GSK-299115A","chembl:CHEMBL374453",0.250979800763873,"","DTC","GSK-299115A|chembl:CHEMBL374453"
"YES1","ENTINOSTAT","ncit:C1863",0.0119514190839939,"","DTC","ENTINOSTAT|ncit:C1863"
"YES1","PLX-4720","drugbank:DB06999",0.250979800763873,"","DTC","PLX-4720|drugbank:DB06999"
"YES1","FORETINIB","ncit:C80058",0.0132094631980986,"","DTC","FORETINIB|ncit:C80058"
"YES1","CHEMBL:CHEMBL95502","chembl:CHEMBL95502",0.250979800763873,"","DTC","CHEMBL:CHEMBL95502|chembl:CHEMBL95502"
"YES1","CHEMBL:CHEMBL1785002","chembl:CHEMBL1785002",0.250979800763873,"","DTC","CHEMBL:CHEMBL1785002|chembl:CHEMBL1785002"
"YES1","GW819230X","chembl:CHEMBL182283",0.250979800763873,"","DTC","GW819230X|chembl:CHEMBL182283"
"YES1","XL-228","chembl:CHEMBL3545085",0.0209149833969894,"","ChEMBL","XL-228|chembl:CHEMBL3545085"
"YES1","PAZOPANIB","rxcui:714438",0.00440315439936619,"","DTC","PAZOPANIB|rxcui:714438"
"YES1","CHEMBL:CHEMBL401570","chembl:CHEMBL401570",0.250979800763873,"","DTC","CHEMBL:CHEMBL401570|chembl:CHEMBL401570"
"YES1","TG100-801","chembl:CHEMBL403989",0.015686237547742,"","ChEMBL","TG100-801|chembl:CHEMBL403989"
"YES1","GW831091X","chembl:CHEMBL103115",0.250979800763873,"","DTC","GW831091X|chembl:CHEMBL103115"
"YES1","GW621431X","chembl:CHEMBL191705",0.250979800763873,"","DTC","GW621431X|chembl:CHEMBL191705"
"YES1","GW784684X","chembl:CHEMBL475761",0.250979800763873,"","DTC","GW784684X|chembl:CHEMBL475761"
"YES1","GW780056X","chembl:CHEMBL1882194",0.250979800763873,"","DTC","GW780056X|chembl:CHEMBL1882194"
